symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-11-21",252.500,"PUT",2025-10-20T17:16:45.722,2025-10-20T15:59:44.301,6.05,6.15,4.30,4.75,1093,104,23,7,4.70,50,39,7,4.80,50
"AAPL","2025-11-21",252.500,"PUT",2025-10-21T17:15:27.839,2025-10-21T15:58:51.673,4.75,4.75,4.07,4.15,223,99,15,22,4.20,50,9,42,4.30,50
"AAPL","2025-11-21",252.500,"PUT",2025-10-22T17:21:27.318,2025-10-22T15:57:12.186,4.64,6.55,4.64,5.60,434,67,9,4,5.55,50,10,4,5.75,50
"AAPL","2025-11-21",252.500,"PUT",2025-10-23T17:25:06.011,2025-10-23T15:58:08.365,5.20,5.43,4.60,4.72,108,23,2,7,4.65,50,13,31,4.75,50
"AAPL","2025-11-21",252.500,"PUT",2025-10-24T17:16:22.383,2025-10-24T15:55:00.803,4.00,4.45,3.40,3.68,989,79,7,5,3.45,50,26,4,3.65,50
"AAPL","2025-11-21",252.500,"PUT",2025-10-27T17:18:01.767,2025-10-27T15:59:59.45,2.83,2.98,2.24,2.24,197,63,57,69,2.22,50,45,69,2.27,50
"AAPL","2025-11-21",252.500,"PUT",2025-10-28T17:16:46.806,2025-10-28T15:55:28.82,2.16,2.22,1.93,1.97,467,95,44,76,1.95,50,46,11,1.99,50
"AAPL","2025-11-21",252.500,"PUT",2025-10-29T17:19:59.977,2025-10-29T15:45:41.764,1.94,2.41,1.70,1.97,527,78,67,4,1.82,50,63,11,2.05,50
"AAPL","2025-11-21",252.500,"PUT",2025-10-30T17:18:55.117,2025-10-30T15:58:27.578,1.39,1.88,1.31,1.45,756,145,26,7,1.05,50,20,7,1.61,50
"AAPL","2025-11-21",252.500,"PUT",2025-10-31T17:16:37.262,2025-10-31T15:59:19.387,0.48,1.20,0.48,1.06,481,135,53,42,0.99,50,36,7,1.08,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-03T17:19:56.288,2025-11-03T15:55:01.145,0.97,1.47,0.88,1.15,690,134,29,60,0.96,50,90,4,1.10,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-04T17:22:03.729,2025-11-04T15:55:58.57,1.21,1.21,0.79,0.95,819,81,30,69,0.91,50,74,4,1.04,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-05T17:16:45.163,2025-11-05T15:59:14.744,1.07,1.19,0.73,0.77,93,48,54,42,0.73,50,17,69,0.77,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-06T17:24:00.852,2025-11-06T15:55:35.65,0.85,0.97,0.63,0.93,417,67,5,7,0.89,50,44,7,0.94,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-07T17:20:25.744,2025-11-07T15:59:17.161,0.93,1.22,0.73,0.83,507,154,11,31,0.82,50,106,4,0.87,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-10T17:15:10.965,2025-11-10T15:57:24.477,0.64,0.64,0.32,0.52,1262,167,139,5,0.48,50,118,5,0.51,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-11T17:19:28.825,2025-11-11T15:59:47.795,0.37,0.37,0.22,0.23,250,70,103,4,0.21,50,5,7,0.23,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-12T17:17:26.909,2025-11-12T15:56:31.378,0.23,0.30,0.20,0.23,193,46,52,7,0.21,50,20,7,0.23,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-13T17:21:24.154,2025-11-13T15:59:37.065,0.21,0.31,0.17,0.27,584,144,48,7,0.26,50,44,7,0.28,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-14T17:20:41.551,2025-11-14T15:59:53.48,0.39,0.49,0.15,0.24,1028,174,44,7,0.22,50,1,7,0.24,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-17T17:15:53.258,2025-11-17T15:59:08.971,0.28,0.54,0.18,0.23,4224,618,218,5,0.21,50,7,60,0.23,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-18T17:22:32.21,2025-11-18T15:57:48.583,0.13,0.48,0.13,0.21,3751,476,5,60,0.22,50,9,60,0.23,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-19T17:23:01.677,2025-11-19T15:58:17.075,0.30,0.30,0.07,0.13,1360,167,103,46,0.12,50,153,46,0.14,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-20T17:15:33.714,2025-11-20T15:59:36.994,0.04,0.13,0.02,0.11,1443,175,5,7,0.09,50,28,4,0.11,50
"AAPL","2025-11-21",252.500,"PUT",2025-11-21T17:23:14.025,2025-11-21T15:43:30.089,0.04,0.04,0.01,0.01,1059,103,0,22,0.00,50,2,76,0.01,50

