symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-02-20",272.500,"CALL",2026-01-20T17:16:37.499,2026-01-20T15:53:18.742,2.00,2.30,1.18,1.18,253,56,10,11,1.17,50,22,69,1.33,50
"AAPL","2026-02-20",272.500,"CALL",2026-01-21T17:19:44.828,2026-01-21T15:47:58.059,1.28,1.64,1.10,1.24,286,65,57,69,1.09,50,17,5,1.22,50
"AAPL","2026-02-20",272.500,"CALL",2026-01-22T17:15:23.643,2026-01-22T15:58:56.809,1.24,1.44,1.13,1.13,1047,80,80,11,1.12,50,14,42,1.16,50
"AAPL","2026-02-20",272.500,"CALL",2026-01-23T17:15:32.233,2026-01-23T15:53:28.399,0.87,1.18,0.81,1.07,544,76,56,11,1.02,50,15,11,1.08,50
"AAPL","2026-02-20",272.500,"CALL",2026-01-26T17:15:18.337,2026-01-26T15:59:32.508,1.41,2.30,1.27,2.13,1903,235,3,4,2.09,50,15,4,2.14,50
"AAPL","2026-02-20",272.500,"CALL",2026-01-27T17:23:46.391,2026-01-27T15:59:53.032,2.90,3.50,2.43,2.43,913,135,31,42,2.40,50,14,4,2.44,50
"AAPL","2026-02-20",272.500,"CALL",2026-01-28T17:16:18.916,2026-01-28T15:55:40.814,2.34,2.43,1.78,2.16,363,63,15,43,2.05,50,29,11,2.32,50
"AAPL","2026-02-20",272.500,"CALL",2026-01-29T17:22:00.526,2026-01-29T15:59:59.014,2.50,3.09,2.02,2.95,666,149,26,4,2.53,50,105,4,3.30,50
"AAPL","2026-02-20",272.500,"CALL",2026-01-30T17:18:49.734,2026-01-30T15:59:58.037,1.24,2.16,0.85,1.64,2872,311,6,7,1.49,50,11,7,1.64,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-02T17:15:19.535,2026-02-02T15:59:36.124,1.64,4.50,1.55,4.22,2081,449,159,60,3.70,50,1,7,4.40,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-03T17:21:36.455,2026-02-03T15:59:58.603,3.99,5.40,3.30,4.05,2918,530,73,4,4.05,50,16,11,4.15,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-04T17:21:47.385,2026-02-04T15:59:59.678,5.50,9.65,5.50,8.25,2254,567,12,69,8.10,50,2,47,8.25,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-05T17:16:28.83,2026-02-05T15:59:07.002,10.00,10.23,6.60,8.25,1484,331,28,76,7.25,50,23,76,8.35,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-06T17:23:52.203,2026-02-06T15:59:16.017,9.33,10.90,7.95,8.76,1118,204,2,1,8.50,50,57,76,8.65,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-09T17:18:44.562,2026-02-09T15:59:55.481,7.65,7.65,4.30,5.80,3135,617,35,69,5.60,50,50,69,5.80,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-10T17:16:45.635,2026-02-10T15:59:58.793,5.50,5.99,4.51,4.80,1071,341,35,76,4.75,50,44,5,5.10,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-11T17:20:03.2,2026-02-11T15:54:48.888,5.50,9.30,5.19,6.32,1848,441,66,76,5.80,50,1,4,5.90,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-12T17:23:47.374,2026-02-12T15:59:29.399,5.90,5.90,0.78,0.96,4855,1064,65,76,0.92,50,40,76,1.02,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-13T17:24:25.155,2026-02-13T15:59:56.459,0.89,0.89,0.19,0.19,4015,461,1,7,0.19,50,10,7,0.20,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-17T17:17:45.791,2026-02-17T15:59:50.82,0.21,0.93,0.15,0.41,9951,1794,10,47,0.40,50,49,76,0.42,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-18T17:15:54.448,2026-02-18T15:59:50.135,0.30,0.53,0.13,0.17,7206,1289,59,7,0.16,50,15,7,0.18,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-19T17:23:22.183,2026-02-19T15:59:35.678,0.10,0.18,0.02,0.04,13712,1062,24,7,0.03,50,36,60,0.04,50
"AAPL","2026-02-20",272.500,"CALL",2026-02-20T17:21:55.335,2026-02-20T15:59:41.459,0.02,0.12,0.01,0.01,4086,325,0,5,0.00,50,1015,7,0.01,50

