symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-10-17",272.500,"CALL",2025-09-25T17:22:31.074,2025-09-25T15:59:47.791,0.65,1.32,0.61,1.23,181,53,25,43,1.18,50,66,43,1.29,50
"AAPL","2025-10-17",272.500,"CALL",2025-09-26T17:19:25.164,2025-09-26T15:53:35.549,0.85,1.03,0.71,0.71,316,64,67,42,0.72,50,100,5,0.77,50
"AAPL","2025-10-17",272.500,"CALL",2025-09-29T17:19:43.02,2025-09-29T15:49:41.784,0.60,0.60,0.51,0.56,329,30,68,31,0.53,50,61,42,0.55,50
"AAPL","2025-10-17",272.500,"CALL",2025-09-30T17:16:45.586,2025-09-30T15:28:52.98,0.56,0.64,0.43,0.47,364,31,99,1,0.49,50,99,1,0.52,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-01T17:15:33.84,2025-10-01T15:57:46.868,0.60,1.09,0.59,0.59,302,67,191,42,0.58,50,122,5,0.60,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-02T17:15:51.105,2025-10-02T15:59:59.206,0.69,0.80,0.46,0.61,226,61,41,42,0.58,50,164,43,0.63,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-03T17:17:22.027,2025-10-03T15:55:00.186,0.36,0.81,0.36,0.50,511,117,56,1,0.51,50,5,7,0.53,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-06T17:15:57.486,2025-10-06T15:59:31.565,0.47,0.64,0.36,0.41,772,105,86,1,0.40,50,71,42,0.42,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-07T17:15:53.118,2025-10-07T15:57:41.801,0.41,0.41,0.27,0.29,250,58,2,22,0.28,50,78,31,0.30,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-08T17:15:04.028,2025-10-08T15:59:24.051,0.28,0.34,0.24,0.30,628,145,126,42,0.29,50,299,42,0.30,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-09T17:22:48.063,2025-10-09T15:57:24.989,0.21,0.23,0.15,0.15,413,115,29,47,0.15,50,31,7,0.16,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-10T17:21:55.676,2025-10-10T15:39:59.961,0.17,0.17,0.05,0.06,2274,140,16,43,0.05,50,146,42,0.06,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-13T17:15:35.726,2025-10-13T15:48:08.687,0.05,0.05,0.02,0.02,723,118,36,46,0.02,50,107,42,0.03,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-14T17:17:06.143,2025-10-14T15:59:46.822,0.03,0.04,0.01,0.01,223,49,0,9,0.00,50,177,7,0.01,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-15T17:24:19.603,2025-10-15T15:42:39.923,0.01,0.02,0.01,0.01,128,32,0,22,0.00,50,43,69,0.01,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-16T17:15:32.255,2025-10-16T14:19:52.72,0.01,0.01,0.01,0.01,62,24,0,65,0.00,50,239,22,0.01,50
"AAPL","2025-10-17",272.500,"CALL",2025-10-17T17:24:13.516,2025-10-17T14:18:41.32,0.01,0.01,0.01,0.01,93,8,0,9,0.00,50,1962,76,0.01,50

