symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-10-17",272.500,"PUT",2025-09-25T17:22:31.074,2025-09-25T00:00:00,0.00,0.00,0.00,0.00,0,0,45,43,16.05,50,39,11,16.50,50
"AAPL","2025-10-17",272.500,"PUT",2025-09-26T17:19:25.164,2025-09-26T00:00:00,0.00,0.00,0.00,0.00,0,0,17,11,16.95,50,12,5,17.85,50
"AAPL","2025-10-17",272.500,"PUT",2025-09-29T17:19:43.02,2025-09-29T15:50:00.195,18.50,18.76,18.25,18.25,3,3,99,7,17.95,50,10,47,18.40,50
"AAPL","2025-10-17",272.500,"PUT",2025-09-30T17:16:45.586,2025-09-30T12:10:12.978,18.00,18.21,18.00,18.21,2,2,10,7,17.70,50,11,5,18.55,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-01T17:15:33.84,2025-10-01T00:00:00,0.00,0.00,0.00,0.00,0,0,134,4,16.75,50,16,43,17.60,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-02T17:15:51.105,2025-10-02T00:00:00,0.00,0.00,0.00,0.00,0,0,120,4,15.00,50,14,43,15.70,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-03T17:17:22.027,2025-10-03T14:11:22.828,15.54,15.54,15.41,15.41,2,2,122,4,14.35,50,138,4,15.20,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-06T17:15:57.486,2025-10-06T14:58:29.765,14.40,16.50,14.40,16.50,4,4,16,76,15.75,50,18,43,16.35,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-07T17:15:53.118,2025-10-07T14:03:27.161,15.80,17.04,15.80,17.04,49,21,18,76,15.90,50,26,4,16.45,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-08T17:15:04.028,2025-10-08T13:02:11.154,15.03,15.30,14.68,14.68,4,4,17,76,14.25,50,17,5,14.80,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-09T17:22:48.063,2025-10-09T10:18:09.014,17.00,17.00,17.00,17.00,1,1,159,4,17.90,50,5,1,18.75,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-10T17:21:55.676,2025-10-10T11:02:14.115,17.50,20.81,17.37,20.81,4,4,110,7,26.60,50,110,7,28.00,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-13T17:15:35.726,2025-10-13T12:24:09.957,23.05,23.05,23.05,23.05,5,1,168,60,24.50,50,168,60,25.55,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-14T17:17:06.143,2025-10-14T00:00:00,0.00,0.00,0.00,0.00,0,0,5,11,24.20,50,5,11,25.05,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-15T17:24:19.603,2025-10-15T15:38:51.948,23.07,23.07,23.07,23.07,20,1,3,69,22.60,50,110,7,23.65,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-16T17:15:32.255,2025-10-16T11:08:56.282,23.87,23.87,23.82,23.82,8,3,120,4,24.50,50,110,7,25.45,50
"AAPL","2025-10-17",272.500,"PUT",2025-10-17T17:24:13.516,2025-10-17T00:00:00,0.00,0.00,0.00,0.00,0,0,135,60,19.25,50,135,60,22.05,50

