symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-02-20",255.000,"PUT",2025-09-02T17:15:23.827,2025-09-02T00:00:00,0.00,0.00,0.00,0.00,0,0,46,6,26.75,50,1,22,30.15,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-03T17:18:29.909,2025-09-03T10:36:07.204,23.48,23.48,23.20,23.20,11,3,25,9,21.25,50,15,5,22.70,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-04T17:15:03.374,2025-09-04T13:57:48.259,22.70,22.70,22.56,22.56,7,2,2,11,21.40,50,25,11,21.60,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-05T17:15:16.498,2025-09-05T12:53:11.35,21.95,21.95,21.75,21.75,4,2,5,4,20.80,50,25,5,22.80,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-08T17:24:30.039,2025-09-08T12:46:02.464,21.65,23.10,21.50,23.10,8,5,20,5,21.50,50,18,1,22.75,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-09T17:22:06.571,2025-09-09T00:00:00,0.00,0.00,0.00,0.00,0,0,21,4,24.45,50,8,5,25.15,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-10T17:21:04.64,2025-09-10T13:11:48.019,29.73,30.00,29.73,29.95,14,6,7,7,30.25,50,11,7,31.10,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-11T17:22:35.481,2025-09-11T11:13:11.798,28.80,28.92,28.80,28.92,2,2,7,7,27.65,50,5,47,28.45,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-12T17:15:16.622,2025-09-12T11:38:28.618,25.41,25.63,25.41,25.63,2,2,11,5,25.25,50,5,7,25.75,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-15T17:18:22.353,2025-09-15T11:20:26.133,23.51,23.72,23.51,23.72,2,2,6,76,23.40,50,39,65,23.70,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-16T17:18:44.68,2025-09-16T12:17:56.893,22.15,22.35,22.15,22.20,8,8,3,1,22.70,50,32,60,23.50,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-17T17:15:20.52,2025-09-17T10:12:46.953,21.68,21.84,21.68,21.83,10,4,89,60,21.25,50,20,1,22.15,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-18T17:22:31.302,2025-09-18T00:00:00,0.00,0.00,0.00,0.00,0,0,10,4,22.55,50,13,4,22.95,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-19T17:23:40.265,2025-09-19T13:05:32.144,20.42,20.42,18.77,18.77,16,4,11,4,18.40,50,3,4,18.70,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-22T17:15:58.36,2025-09-22T15:59:42.269,16.30,16.31,13.85,13.85,740,50,21,5,13.80,50,10,11,14.00,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-23T17:24:20.296,2025-09-23T15:15:57.751,13.95,15.19,13.64,15.19,292,43,13,5,14.75,50,13,5,15.35,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-24T17:25:09.317,2025-09-24T11:59:41.997,14.62,16.25,14.62,16.21,6,6,3,42,15.60,50,3,42,15.80,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-25T17:22:31.074,2025-09-25T15:37:26.931,15.43,15.43,13.83,14.25,130,18,41,43,13.60,50,156,43,14.15,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-26T17:19:25.164,2025-09-26T15:54:58.033,14.79,14.85,13.81,14.50,111,26,12,11,14.30,50,32,76,14.70,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-29T17:19:43.02,2025-09-29T15:50:00.143,14.75,15.20,14.50,14.50,183,96,19,65,14.45,50,7,7,14.60,50
"AAPL","2026-02-20",255.000,"PUT",2025-09-30T17:16:45.586,2025-09-30T13:26:05.63,13.93,14.95,13.93,14.95,15,10,5,11,14.25,50,28,11,14.45,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-01T17:15:33.84,2025-10-01T15:35:48.729,13.16,14.10,13.00,13.85,46,12,29,5,14.00,50,29,43,14.15,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-02T17:15:51.105,2025-10-02T14:39:38.741,14.50,14.50,13.00,13.00,91,11,22,43,13.25,50,48,43,13.65,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-03T17:17:22.027,2025-10-03T15:55:16.537,13.26,13.26,12.60,13.00,121,14,34,4,12.80,50,5,4,12.95,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-06T17:15:57.486,2025-10-06T15:53:49.786,14.00,14.00,12.79,13.47,61,20,37,7,13.50,50,31,43,13.65,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-07T17:15:53.118,2025-10-07T12:17:45.41,13.30,13.65,13.25,13.65,33,8,13,7,13.30,50,17,7,13.45,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-08T17:15:04.028,2025-10-08T12:44:06.424,12.90,13.00,12.63,12.67,16,11,16,7,12.60,50,13,11,12.70,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-09T17:22:48.063,2025-10-09T14:03:48.173,13.85,14.90,13.85,14.75,20,10,53,11,14.35,50,35,43,14.50,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-10T17:21:55.676,2025-10-10T15:16:37.29,14.90,19.00,14.90,18.90,20,17,11,7,19.30,50,3,7,19.80,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-13T17:15:35.726,2025-10-13T13:25:46.929,16.70,16.90,16.70,16.90,40,4,16,42,17.50,50,11,65,17.70,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-14T17:17:06.143,2025-10-14T10:11:48.027,18.35,18.70,18.35,18.70,5,4,45,4,17.50,50,28,4,17.85,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-15T17:24:19.603,2025-10-15T13:25:04.64,15.85,17.65,15.85,17.60,6,5,5,4,16.80,50,45,4,17.15,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-16T17:15:32.255,2025-10-16T14:17:07.01,17.90,19.40,17.45,19.40,31,15,25,4,18.10,50,72,76,18.45,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-17T17:24:13.516,2025-10-17T14:34:21.569,18.20,18.20,15.60,15.70,20,9,10,4,15.30,50,22,69,15.95,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-20T17:16:45.722,2025-10-20T14:40:06.177,12.85,12.85,10.75,10.88,82,28,5,7,11.20,50,2,22,11.35,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-21T17:15:27.839,2025-10-21T15:02:59.057,11.21,11.21,10.50,10.75,174,36,18,4,10.85,50,17,4,11.00,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-22T17:21:27.318,2025-10-22T15:49:21.825,11.91,13.65,11.91,12.85,138,27,10,4,12.50,50,2,4,12.65,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-23T17:25:06.011,2025-10-23T15:55:29.007,12.00,12.10,11.70,11.85,81,40,2,7,11.65,50,25,7,11.95,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-24T17:16:22.383,2025-10-24T15:54:50.044,11.00,11.55,10.07,10.40,69,46,14,4,10.20,50,31,4,10.55,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-27T17:18:01.767,2025-10-27T15:59:55.817,9.00,9.55,8.63,8.65,131,16,16,69,8.60,50,39,69,8.70,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-28T17:16:46.806,2025-10-28T15:37:20.893,8.65,8.70,8.50,8.55,45,19,37,4,8.40,50,1,11,8.50,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-29T17:19:59.977,2025-10-29T15:31:29.362,8.40,8.90,8.00,8.90,45,21,18,4,8.15,50,16,4,8.50,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-30T17:18:55.117,2025-10-30T15:57:24.628,8.00,8.37,7.80,7.80,60,35,5,4,6.05,50,6,5,9.35,50
"AAPL","2026-02-20",255.000,"PUT",2025-10-31T17:16:37.262,2025-10-31T15:54:08.446,7.35,8.05,7.35,7.49,426,77,10,43,7.90,50,56,76,8.40,50
