symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-02-20",252.500,"CALL",2026-01-20T17:16:37.499,2026-01-20T15:59:01.032,9.50,9.50,5.45,6.05,2660,350,2,4,6.20,50,55,76,6.85,50
"AAPL","2026-02-20",252.500,"CALL",2026-01-21T17:19:44.828,2026-01-21T15:59:42.776,6.30,8.00,5.45,6.25,1126,334,23,76,6.15,50,7,9,6.25,50
"AAPL","2026-02-20",252.500,"CALL",2026-01-22T17:15:23.643,2026-01-22T15:57:38.914,6.80,7.40,6.15,6.15,579,203,128,11,6.10,50,34,11,6.25,50
"AAPL","2026-02-20",252.500,"CALL",2026-01-23T17:15:32.233,2026-01-23T15:58:42.588,5.60,6.45,4.70,6.10,784,182,31,76,5.80,50,34,76,6.30,50
"AAPL","2026-02-20",252.500,"CALL",2026-01-26T17:15:18.337,2026-01-26T15:59:50.532,7.40,10.30,6.95,9.85,1125,354,31,76,9.65,50,3,4,9.80,50
"AAPL","2026-02-20",252.500,"CALL",2026-01-27T17:23:46.391,2026-01-27T15:58:18.079,11.73,13.72,11.20,11.20,399,149,33,11,11.15,50,43,65,11.30,50
"AAPL","2026-02-20",252.500,"CALL",2026-01-28T17:16:18.916,2026-01-28T15:53:20.571,11.21,11.21,9.14,10.25,86,47,10,43,9.95,50,126,9,10.70,50
"AAPL","2026-02-20",252.500,"CALL",2026-01-29T17:22:00.526,2026-01-29T15:59:55.796,11.65,12.34,9.44,11.68,604,230,121,4,10.35,50,121,4,12.80,50
"AAPL","2026-02-20",252.500,"CALL",2026-01-30T17:18:49.734,2026-01-30T15:58:26.567,7.95,12.00,6.75,10.92,2356,352,13,7,10.05,50,14,4,10.45,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-02T17:15:19.535,2026-02-02T15:59:46.628,11.12,19.10,10.85,18.58,391,119,111,9,17.50,50,1,6,20.00,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-03T17:21:36.455,2026-02-03T15:49:30.543,17.55,19.60,16.75,18.08,183,65,10,11,18.15,50,18,11,18.90,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-04T17:21:47.385,2026-02-04T15:55:22.585,21.00,27.10,21.00,25.35,149,64,1,4,24.70,50,4,7,24.95,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-05T17:16:28.83,2026-02-05T15:54:10.115,22.92,25.68,22.92,24.30,31,22,33,76,23.55,50,22,76,24.70,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-06T17:23:52.203,2026-02-06T15:30:29.196,26.70,28.60,25.67,25.88,88,42,11,47,25.45,50,12,47,26.30,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-09T17:18:44.562,2026-02-09T13:44:06.54,25.20,25.20,20.60,21.15,14,8,126,7,21.95,50,21,76,23.50,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-10T17:16:45.635,2026-02-10T15:54:40.143,21.75,23.27,21.50,21.65,52,20,17,4,21.25,50,12,76,22.40,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-11T17:20:03.2,2026-02-11T15:50:23.375,22.90,26.93,22.90,23.90,188,178,23,65,22.95,50,34,43,24.20,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-12T17:23:47.374,2026-02-12T15:52:50.024,18.53,18.90,10.45,10.75,166,67,8,4,10.55,50,1,76,11.55,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-13T17:24:25.155,2026-02-13T15:59:52.213,8.85,10.30,6.03,6.03,515,127,17,69,6.05,50,6,69,6.20,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-17T17:17:45.791,2026-02-17T15:59:28.776,6.00,14.10,5.90,11.70,866,224,37,76,11.65,50,45,76,12.35,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-18T17:15:54.448,2026-02-18T15:54:40.155,12.25,14.12,10.60,13.15,3502,117,34,76,11.90,50,27,76,12.20,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-19T17:23:22.183,2026-02-19T15:47:58.44,11.00,11.87,7.89,8.40,151,54,45,76,8.10,50,48,76,8.55,50
"AAPL","2026-02-20",252.500,"CALL",2026-02-20T17:21:55.335,2026-02-20T15:38:25.624,6.15,13.00,6.15,10.70,494,59,69,4,10.80,50,43,4,12.85,50

