symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-01-16",252.500,"PUT",2025-12-22T17:17:17.491,2025-12-22T15:33:10.102,0.69,0.75,0.65,0.75,67,29,93,65,0.65,50,131,65,0.74,50
"AAPL","2026-01-16",252.500,"PUT",2025-12-23T17:17:52.375,2025-12-23T15:55:52.569,0.65,0.65,0.48,0.48,55,26,66,76,0.45,50,89,5,0.49,50
"AAPL","2026-01-16",252.500,"PUT",2025-12-24T17:15:35.759,2025-12-24T12:40:44.836,0.38,0.42,0.33,0.33,34,21,4,42,0.35,50,56,69,0.36,50
"AAPL","2026-01-16",252.500,"PUT",2025-12-26T17:18:01.491,2025-12-26T14:45:58.178,0.30,0.32,0.27,0.27,45,19,28,69,0.31,50,42,69,0.35,50
"AAPL","2026-01-16",252.500,"PUT",2025-12-29T17:18:27.929,2025-12-29T13:30:21.448,0.35,0.35,0.32,0.32,5,3,137,5,0.29,50,301,4,0.32,50
"AAPL","2026-01-16",252.500,"PUT",2025-12-30T17:21:38.111,2025-12-30T15:39:56.933,0.30,0.32,0.27,0.29,151,17,56,4,0.28,50,173,4,0.30,50
"AAPL","2026-01-16",252.500,"PUT",2025-12-31T17:23:06.869,2025-12-31T15:28:59.892,0.29,0.31,0.27,0.31,117,12,27,4,0.30,50,68,69,0.35,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-02T17:17:27.572,2026-01-02T15:50:22.803,0.16,0.46,0.16,0.34,224,49,156,5,0.32,50,57,4,0.34,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-05T17:15:23.794,2026-01-05T15:57:30.677,0.31,0.57,0.31,0.46,538,119,15,60,0.45,50,76,43,0.47,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-06T17:18:20.877,2026-01-06T15:59:42.236,0.59,0.97,0.51,0.90,941,194,67,5,0.90,50,30,42,0.93,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-07T17:23:39.62,2026-01-07T15:59:39.022,0.76,1.30,0.74,1.15,1336,248,54,1,1.14,50,70,11,1.18,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-08T17:20:04.215,2026-01-08T15:59:30.259,1.70,2.30,1.28,1.29,5173,628,3,69,1.29,50,5,69,1.33,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-09T17:24:17.924,2026-01-09T15:59:45.074,1.26,1.93,0.75,0.92,6578,1092,7,4,0.90,50,4,6,0.93,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-12T17:24:19.845,2026-01-12T15:59:56.853,0.92,1.33,0.41,0.52,12185,2346,138,4,0.51,50,4,46,0.53,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-13T17:19:19.707,2026-01-13T15:59:46.427,0.92,1.23,0.30,0.33,8337,1113,69,76,0.32,50,48,76,0.35,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-14T17:19:45.086,2026-01-14T15:59:59.186,0.50,0.82,0.22,0.23,10028,1596,7,60,0.23,50,25,47,0.25,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-15T17:23:02.134,2026-01-15T15:59:58.653,0.17,0.25,0.06,0.10,10379,1134,135,42,0.08,50,564,7,0.10,50
"AAPL","2026-01-16",252.500,"PUT",2026-01-16T17:16:06.032,2026-01-16T15:58:46.897,0.07,0.08,0.01,0.01,11111,1372,0,60,0.00,50,706,69,0.01,50

