symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-11-21",267.500,"CALL",2025-10-20T17:16:45.722,2025-10-20T15:57:39.132,5.20,7.82,5.14,6.65,828,266,8,7,6.70,50,11,7,6.80,50
"AAPL","2025-11-21",267.500,"CALL",2025-10-21T17:15:27.839,2025-10-21T15:59:56.442,6.80,8.37,6.43,6.60,837,154,19,7,6.45,50,5,4,6.60,50
"AAPL","2025-11-21",267.500,"CALL",2025-10-22T17:21:27.318,2025-10-22T15:59:59.935,5.55,5.85,4.17,4.70,529,137,21,60,4.55,50,10,11,4.80,50
"AAPL","2025-11-21",267.500,"CALL",2025-10-23T17:25:06.011,2025-10-23T15:55:05.325,5.15,5.20,4.46,4.60,331,81,10,11,4.60,50,8,5,4.80,50
"AAPL","2025-11-21",267.500,"CALL",2025-10-24T17:16:22.383,2025-10-24T15:59:59.012,5.15,6.50,4.35,5.82,1017,149,14,4,5.75,50,6,65,5.95,50
"AAPL","2025-11-21",267.500,"CALL",2025-10-27T17:18:01.767,2025-10-27T15:59:17.615,6.83,8.97,6.50,8.90,2142,406,40,69,8.70,50,30,4,8.80,50
"AAPL","2025-11-21",267.500,"CALL",2025-10-28T17:16:46.806,2025-10-28T15:59:23.462,9.06,9.34,8.15,8.75,533,189,90,11,8.55,50,61,11,8.70,50
"AAPL","2025-11-21",267.500,"CALL",2025-10-29T17:19:59.977,2025-10-29T15:59:29.37,8.50,10.00,7.68,8.95,616,214,22,4,9.00,50,21,4,9.35,50
"AAPL","2025-11-21",267.500,"CALL",2025-10-30T17:18:55.117,2025-10-30T15:59:13.892,10.40,11.61,8.20,9.65,1076,228,33,4,8.50,50,4,7,10.00,50
"AAPL","2025-11-21",267.500,"CALL",2025-10-31T17:16:37.262,2025-10-31T15:57:52.502,11.93,12.06,7.30,7.95,1590,205,72,76,7.60,50,20,76,7.95,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-03T17:19:56.288,2025-11-03T15:59:51.311,7.65,7.65,5.30,6.55,2122,473,19,69,6.40,50,1,69,6.60,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-04T17:22:03.729,2025-11-04T15:59:57.742,6.00,7.90,5.80,7.20,902,217,51,7,6.95,50,6,5,7.25,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-05T17:16:45.163,2025-11-05T15:59:19.538,6.35,7.55,5.31,6.85,866,208,28,4,6.65,50,30,11,6.85,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-06T17:24:00.852,2025-11-06T15:48:56.903,5.75,9.05,5.55,7.25,1101,225,26,4,6.65,50,26,69,6.90,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-07T17:20:25.744,2025-11-07T15:59:54.414,6.95,8.20,4.75,5.50,2176,430,5,7,5.40,50,40,4,5.65,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-10T17:15:10.965,2025-11-10T15:59:56.118,5.60,8.54,4.70,5.55,1442,414,4,7,5.50,50,20,76,5.60,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-11T17:19:28.825,2025-11-11T15:59:09.446,6.40,10.00,6.15,9.35,1107,511,6,4,9.35,50,26,4,9.75,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-12T17:17:26.909,2025-11-12T15:54:40.043,9.05,9.65,6.91,8.03,357,168,13,4,7.65,50,17,11,8.10,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-13T17:21:24.154,2025-11-13T15:59:52.45,8.30,10.48,7.02,7.70,341,104,8,4,7.65,50,5,7,7.80,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-14T17:20:41.551,2025-11-14T15:53:00.026,6.30,9.65,5.58,6.80,1075,173,7,31,6.80,50,24,42,7.15,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-17T17:15:53.258,2025-11-17T15:59:59.9,4.65,5.11,2.64,3.30,12968,2580,72,4,3.20,50,30,11,3.35,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-18T17:22:32.21,2025-11-18T15:59:54.546,4.65,5.19,2.40,3.12,17393,3768,19,60,3.00,50,6,4,3.10,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-19T17:23:01.677,2025-11-19T15:59:43.918,2.03,5.80,2.03,3.15,8840,2281,37,42,3.10,50,35,76,3.25,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-20T17:15:33.714,2025-11-20T15:59:57.852,4.47,8.17,1.34,1.46,7136,1478,9,7,1.42,50,2,7,1.49,50
"AAPL","2025-11-21",267.500,"CALL",2025-11-21T17:23:14.025,2025-11-21T15:59:34.75,0.98,5.70,0.95,3.91,18803,4267,106,4,2.99,50,139,4,5.30,50

