symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-12-19",272.500,"CALL",2025-11-24T17:20:14.919,2025-11-24T15:43:00.391,8.25,9.70,7.26,9.70,321,72,22,7,8.85,50,71,76,8.90,50
"AAPL","2025-12-19",272.500,"CALL",2025-11-25T17:22:32.466,2025-11-25T15:56:53.534,12.00,12.00,9.52,9.52,86,34,7,4,9.30,50,53,42,9.45,50
"AAPL","2025-12-19",272.500,"CALL",2025-11-26T17:15:30.257,2025-11-26T15:59:30.304,9.40,10.70,9.17,9.40,114,37,38,42,9.15,50,86,9,9.35,50
"AAPL","2025-12-19",272.500,"CALL",2025-11-28T17:25:12.489,2025-11-28T12:59:21.207,8.90,9.96,8.15,9.96,112,46,97,42,9.80,50,2,7,9.90,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-01T17:23:04.504,2025-12-01T15:54:28.098,9.30,12.60,8.50,12.60,175,50,15,11,13.10,50,44,11,13.45,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-02T17:15:18.719,2025-12-02T15:57:30.047,13.30,15.84,13.30,15.40,145,31,160,4,14.45,50,70,7,16.15,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-03T17:19:14.083,2025-12-03T15:55:37.067,16.60,16.60,13.85,13.85,61,12,26,5,13.15,50,43,4,14.05,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-04T17:19:47.118,2025-12-04T15:59:01.478,13.30,13.30,9.24,10.10,193,42,9,4,10.30,50,30,43,10.60,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-05T17:17:27.22,2025-12-05T15:54:40.057,10.30,10.50,8.15,8.40,178,54,35,42,8.30,50,35,42,8.70,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-08T17:16:12.602,2025-12-08T15:58:28.367,8.15,8.90,6.68,7.45,304,143,4,69,7.75,50,11,11,7.85,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-09T17:17:23.994,2025-12-09T15:59:46.95,8.05,9.28,7.00,7.09,218,96,39,60,7.00,50,25,5,7.20,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-10T17:18:55.721,2025-12-10T15:59:22.672,7.75,8.60,6.50,7.75,503,108,9,4,7.80,50,20,76,8.00,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-11T17:15:46.12,2025-12-11T15:58:59.059,7.70,8.15,4.54,6.95,575,186,23,76,6.95,50,127,4,7.70,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-12T17:16:38.02,2025-12-12T15:55:09.066,6.73,7.75,6.16,6.70,560,201,10,76,7.05,50,38,42,7.30,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-15T17:19:33.181,2025-12-15T15:59:45.057,8.00,8.00,2.93,3.80,4738,1018,39,42,3.55,50,17,69,3.70,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-16T17:18:32.526,2025-12-16T15:59:56.81,2.90,4.10,2.09,3.45,12545,2742,58,11,3.40,50,18,76,3.50,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-17T17:15:49.308,2025-12-17T15:59:55.432,3.92,4.50,1.70,1.74,7206,1412,7,60,1.71,50,19,11,1.78,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-18T17:21:14.751,2025-12-18T15:59:59.947,2.37,2.37,0.29,1.32,48081,7211,7,60,1.31,50,1,1,1.35,50
"AAPL","2025-12-19",272.500,"CALL",2025-12-19T17:17:23.289,2025-12-19T15:59:59.827,1.03,2.00,0.01,1.75,128626,9808,5,60,0.85,50,3,7,2.18,50

