symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-02-20",257.500,"PUT",2026-01-20T17:16:37.499,2026-01-20T15:59:00.028,11.25,16.96,11.25,15.12,53,12,2,1,14.35,50,22,4,15.10,50
"AAPL","2026-02-20",257.500,"PUT",2026-01-21T17:19:44.828,2026-01-21T15:10:01.215,13.15,15.08,11.40,11.60,96,30,8,7,13.55,50,10,11,13.80,50
"AAPL","2026-02-20",257.500,"PUT",2026-01-22T17:15:23.643,2026-01-22T15:43:04.179,12.55,12.80,11.32,12.80,686,657,15,4,12.85,50,54,11,13.05,50
"AAPL","2026-02-20",257.500,"PUT",2026-01-23T17:15:32.233,2026-01-23T11:50:33.497,13.70,14.77,12.50,12.70,16,10,12,76,13.10,50,44,5,13.55,50
"AAPL","2026-02-20",257.500,"PUT",2026-01-26T17:15:18.337,2026-01-26T15:58:12.673,10.93,11.05,8.18,8.75,268,47,15,69,8.60,50,29,69,8.75,50
"AAPL","2026-02-20",257.500,"PUT",2026-01-27T17:23:46.391,2026-01-27T15:59:44.6,6.55,7.03,5.60,7.00,480,319,78,76,6.95,50,30,5,7.10,50
"AAPL","2026-02-20",257.500,"PUT",2026-01-28T17:16:18.916,2026-01-28T15:59:28.99,7.05,9.03,7.05,7.82,861,700,134,4,7.45,50,62,46,8.10,50
"AAPL","2026-02-20",257.500,"PUT",2026-01-29T17:22:00.526,2026-01-29T15:58:56.957,6.90,9.25,6.90,7.60,694,229,2,7,7.10,50,40,4,8.05,50
"AAPL","2026-02-20",257.500,"PUT",2026-01-30T17:18:49.734,2026-01-30T15:56:26.015,7.40,9.43,4.20,5.00,1597,241,15,4,5.20,50,19,7,5.60,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-02T17:15:19.535,2026-02-02T15:58:47.008,4.50,4.95,1.45,1.45,1143,328,14,9,1.36,50,1,31,1.72,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-03T17:21:36.455,2026-02-03T15:59:01.656,1.53,2.04,1.28,1.70,607,134,25,1,1.60,50,8,4,1.75,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-04T17:21:47.385,2026-02-04T15:59:37.163,1.16,1.56,0.79,1.04,752,107,3,65,1.03,50,10,47,1.07,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-05T17:16:28.83,2026-02-05T15:59:32.012,1.01,1.76,1.01,1.30,426,84,67,5,1.08,50,65,5,1.50,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-06T17:23:52.203,2026-02-06T15:52:36.709,0.95,0.95,0.62,0.63,168,47,30,9,0.67,50,10,47,0.70,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-09T17:18:44.562,2026-02-09T15:59:32.512,0.85,0.93,0.55,0.55,336,90,69,76,0.56,50,15,60,0.60,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-10T17:16:45.635,2026-02-10T15:54:29.642,0.53,0.63,0.47,0.55,197,37,11,7,0.50,50,41,42,0.55,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-11T17:20:03.2,2026-02-11T15:59:19.105,0.38,0.43,0.23,0.38,377,70,55,47,0.39,50,31,60,0.41,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-12T17:23:47.374,2026-02-12T15:59:12.831,0.40,3.63,0.40,2.88,1623,379,48,76,2.88,50,61,76,3.25,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-13T17:24:25.155,2026-02-13T15:59:53.471,3.08,5.05,2.29,4.89,4785,897,103,76,4.70,50,103,76,4.90,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-17T17:17:45.791,2026-02-17T15:59:58.798,3.43,4.70,0.73,1.05,6933,1275,7,69,1.05,50,2,4,1.08,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-18T17:15:54.448,2026-02-18T15:59:57.424,1.01,1.13,0.31,0.55,2724,737,40,69,0.52,50,40,42,0.56,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-19T17:23:22.183,2026-02-19T15:59:59.068,0.83,0.91,0.27,0.72,12775,2298,20,69,0.69,50,77,76,0.73,50
"AAPL","2026-02-20",257.500,"PUT",2026-02-20T17:21:55.335,2026-02-20T15:54:17.197,1.03,1.34,0.01,0.02,50969,4922,0,46,0.00,50,190,22,0.01,50

