symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-11-21",252.500,"CALL",2025-10-20T17:16:45.722,2025-10-20T15:55:16.323,11.75,16.75,11.75,15.27,122,55,7,7,15.20,50,8,7,15.35,50
"AAPL","2025-11-21",252.500,"CALL",2025-10-21T17:15:27.839,2025-10-21T15:12:24.792,17.17,17.17,15.57,15.67,27,24,18,7,15.05,50,19,7,15.45,50
"AAPL","2025-11-21",252.500,"CALL",2025-10-22T17:21:27.318,2025-10-22T15:55:52.52,13.78,14.11,11.20,12.38,139,36,13,65,11.75,50,16,4,12.30,50
"AAPL","2025-11-21",252.500,"CALL",2025-10-23T17:25:06.011,2025-10-23T15:54:10.033,12.70,13.25,11.90,12.20,91,41,18,7,12.25,50,13,7,12.55,50
"AAPL","2025-11-21",252.500,"CALL",2025-10-24T17:16:22.383,2025-10-24T14:56:44.545,12.55,15.50,12.05,15.02,46,36,69,7,14.20,50,11,7,14.75,50
"AAPL","2025-11-21",252.500,"CALL",2025-10-27T17:18:01.767,2025-10-27T15:48:16.526,16.65,18.31,16.55,18.30,84,34,16,69,19.00,50,21,4,19.15,50
"AAPL","2025-11-21",252.500,"CALL",2025-10-28T17:16:46.806,2025-10-28T15:47:09.325,19.15,19.75,18.60,18.85,18,17,32,11,18.90,50,131,11,19.30,50
"AAPL","2025-11-21",252.500,"CALL",2025-10-29T17:19:59.977,2025-10-29T15:51:15.335,20.45,20.85,17.95,20.15,1520,57,50,6,19.40,50,21,4,19.90,50
"AAPL","2025-11-21",252.500,"CALL",2025-10-30T17:18:55.117,2025-10-30T15:25:59.65,20.10,21.25,18.81,20.67,39,24,48,4,19.60,50,4,7,22.65,50
"AAPL","2025-11-21",252.500,"CALL",2025-10-31T17:16:37.262,2025-10-31T15:50:00.219,23.65,23.65,18.80,20.60,49,31,34,4,19.00,50,5,4,19.50,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-03T17:19:56.288,2025-11-03T13:10:47.57,16.60,16.75,16.42,16.70,15,6,3,69,17.70,50,27,69,18.45,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-04T17:22:03.729,2025-11-04T13:34:09.887,17.42,19.67,17.42,19.30,13,11,99,4,18.60,50,17,76,19.10,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-05T17:16:45.163,2025-11-05T15:24:35.598,16.70,18.45,16.55,18.45,5,4,75,4,18.45,50,88,4,19.05,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-06T17:24:00.852,2025-11-06T15:50:33.225,17.75,21.20,17.75,19.05,9,8,23,4,18.30,50,14,4,18.70,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-07T17:20:25.744,2025-11-07T15:06:59.187,20.15,20.15,15.64,15.64,51,10,84,4,16.70,50,92,4,17.25,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-10T17:15:10.965,2025-11-10T15:08:30.53,18.49,18.49,17.76,17.76,3,2,20,4,17.60,50,22,4,18.05,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-11T17:19:28.825,2025-11-11T15:50:16.027,19.12,23.64,19.12,23.64,20,8,273,4,22.50,50,212,4,24.00,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-12T17:17:26.909,2025-11-12T10:19:24.148,21.13,21.13,21.13,21.13,1,1,194,4,20.85,50,20,4,21.90,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-13T17:21:24.154,2025-11-13T15:39:37.137,23.75,23.75,20.62,21.15,93,20,67,4,20.70,50,79,4,21.60,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-14T17:20:41.551,2025-11-14T15:54:39.851,18.99,22.38,18.57,20.53,22,16,30,42,20.05,50,130,7,21.05,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-17T17:15:53.258,2025-11-17T15:55:00.032,15.68,17.80,13.95,14.85,1563,34,108,4,15.10,50,30,4,15.60,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-18T17:22:32.21,2025-11-18T14:02:00.276,17.51,17.51,14.86,16.35,34,12,29,4,14.85,50,16,4,15.80,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-19T17:23:01.677,2025-11-19T15:06:50.573,14.70,19.55,14.05,17.60,22,17,187,4,15.65,50,79,43,16.70,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-20T17:15:33.714,2025-11-20T14:10:01.473,21.83,21.89,14.74,14.74,12,7,67,4,13.65,50,52,4,14.40,50
"AAPL","2025-11-21",252.500,"CALL",2025-11-21T17:23:14.025,2025-11-21T15:59:30.518,14.78,20.47,14.78,18.85,107,32,140,4,18.10,50,141,4,20.30,50

