symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-01-16",270.000,"PUT",2025-09-02T17:15:23.827,2025-09-02T00:00:00,0.00,0.00,0.00,0.00,0,0,16,22,38.75,50,16,22,42.35,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-03T17:18:29.909,2025-09-03T13:26:07.238,35.50,35.65,33.25,33.25,9,4,5,65,32.15,50,21,65,32.70,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-04T17:15:03.374,2025-09-04T13:32:00.674,32.80,32.80,32.75,32.75,2,2,185,4,30.20,50,11,4,31.40,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-05T17:15:16.498,2025-09-05T13:55:06.37,31.00,32.05,31.00,32.05,29,6,105,4,30.70,50,106,4,32.15,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-08T17:24:30.039,2025-09-08T13:41:54.579,31.25,32.90,31.25,32.90,24,13,5,7,32.70,50,18,31,33.15,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-09T17:22:06.571,2025-09-09T14:48:36.168,34.10,36.83,32.65,36.83,25,15,10,4,35.85,50,110,4,36.50,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-10T17:21:04.64,2025-09-10T15:46:49.632,41.10,43.60,41.10,43.60,7,3,107,7,42.65,50,100,9,43.60,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-11T17:22:35.481,2025-09-11T00:00:00,0.00,0.00,0.00,0.00,0,0,8,7,39.60,50,8,7,40.40,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-12T17:15:16.622,2025-09-12T15:40:55.313,37.05,37.36,36.70,36.70,4,4,5,43,36.20,50,80,4,36.95,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-15T17:18:22.353,2025-09-15T10:23:56.729,35.20,35.20,34.89,34.89,7,3,10,5,33.85,50,9,7,34.20,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-16T17:18:44.68,2025-09-16T00:00:00,0.00,0.00,0.00,0.00,0,0,8,7,32.50,50,5,7,33.00,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-17T17:15:20.52,2025-09-17T11:48:20.278,31.35,31.65,31.35,31.65,2,2,7,4,31.70,50,29,5,32.35,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-18T17:22:31.302,2025-09-18T12:06:36.816,32.26,33.16,32.26,33.14,8,8,119,4,32.40,50,5,7,33.10,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-19T17:23:40.265,2025-09-19T13:29:49.397,29.00,29.00,27.11,27.23,103,5,70,4,26.20,50,10,4,27.20,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-22T17:15:58.36,2025-09-22T15:55:09.001,22.22,22.22,19.95,19.95,50,23,5,5,19.75,50,10,5,19.95,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-23T17:24:20.296,2025-09-23T14:47:49.954,19.41,21.20,19.41,21.15,143,20,62,5,20.55,50,45,5,21.45,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-24T17:25:09.317,2025-09-24T12:13:39.96,21.90,23.00,21.90,23.00,18,14,5,4,22.10,50,5,4,22.70,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-25T17:22:31.074,2025-09-25T12:20:48.172,21.40,22.18,21.40,22.18,5,5,28,43,19.25,50,6,1,19.80,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-26T17:19:25.164,2025-09-26T15:48:30.538,20.30,20.70,20.07,20.60,49,7,46,76,20.00,50,10,5,20.95,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-29T17:19:43.02,2025-09-29T00:00:00,0.00,0.00,0.00,0.00,0,0,5,7,20.70,50,6,7,21.05,50
"AAPL","2026-01-16",270.000,"PUT",2025-09-30T17:16:45.586,2025-09-30T14:29:56.571,20.60,21.50,20.60,21.50,109,11,14,11,20.30,50,25,9,21.05,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-01T17:15:33.84,2025-10-01T13:15:49.704,19.20,19.71,19.20,19.71,9,9,3,69,19.95,50,18,4,20.50,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-02T17:15:51.105,2025-10-02T12:28:44.826,19.50,19.50,18.90,18.99,63,10,8,7,18.80,50,40,43,19.30,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-03T17:17:22.027,2025-10-03T14:44:31.118,18.35,18.35,18.09,18.10,28,6,9,11,18.25,50,4,4,18.45,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-06T17:15:57.486,2025-10-06T15:46:40.58,19.15,20.00,18.64,19.21,69,15,11,4,19.30,50,63,76,19.55,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-07T17:15:53.118,2025-10-07T14:20:54.922,18.82,19.68,18.82,19.50,9,8,17,7,19.10,50,8,7,19.35,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-08T17:15:04.028,2025-10-08T15:28:12.209,18.30,18.55,18.01,18.05,14,4,18,6,18.10,50,11,7,18.45,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-09T17:22:48.063,2025-10-09T15:35:52.156,19.05,21.47,19.00,21.15,18,14,68,4,20.25,50,8,7,21.00,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-10T17:21:55.676,2025-10-10T14:49:31.122,20.00,27.21,20.00,27.21,9,8,2,7,27.50,50,1,7,27.95,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-13T17:15:35.726,2025-10-13T15:15:37.303,26.47,26.58,24.40,24.90,11,11,23,4,25.35,50,20,43,25.70,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-14T17:17:06.143,2025-10-14T12:30:34.895,26.22,26.22,25.48,25.48,19,4,17,4,25.20,50,1,4,25.85,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-15T17:24:19.603,2025-10-15T12:52:22.337,23.40,24.78,22.70,24.78,263,14,2,4,23.85,50,2,4,24.55,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-16T17:15:32.255,2025-10-16T11:18:49.828,25.02,25.26,24.60,24.79,10,10,14,43,25.20,50,24,43,26.70,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-17T17:24:13.516,2025-10-17T10:52:21.143,24.35,24.35,24.35,24.35,6,2,10,42,21.35,50,23,7,23.05,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-20T17:16:45.722,2025-10-20T15:51:21.415,18.40,18.45,15.00,15.15,104,30,9,7,15.75,50,7,7,15.95,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-21T17:15:27.839,2025-10-21T13:10:07.825,15.60,15.81,14.74,15.17,65,15,7,76,15.20,50,11,7,15.50,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-22T17:21:27.318,2025-10-22T15:29:24.945,16.80,19.50,16.53,18.50,107,21,15,7,17.75,50,1,1,18.25,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-23T17:25:06.011,2025-10-23T15:54:50.051,17.55,17.55,16.70,16.80,13,7,14,4,16.65,50,1,7,16.90,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-24T17:16:22.383,2025-10-24T14:28:05.755,15.95,16.21,14.17,14.17,41,16,2,7,14.60,50,2,7,14.90,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-27T17:18:01.767,2025-10-27T15:59:20.933,12.45,13.45,11.70,11.70,28,20,15,6,11.70,50,24,6,11.85,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-28T17:16:46.806,2025-10-28T15:59:02.46,11.50,12.00,11.35,11.50,719,514,19,4,11.50,50,3,4,11.60,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-29T17:19:59.977,2025-10-29T15:59:54.536,11.65,12.50,10.72,11.60,241,82,16,4,11.25,50,15,4,11.55,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-30T17:18:55.117,2025-10-30T15:59:59.501,10.45,11.50,9.85,10.45,1258,168,1,22,10.25,50,1,7,11.50,50
"AAPL","2026-01-16",270.000,"PUT",2025-10-31T17:16:37.262,2025-10-31T15:59:05.564,7.44,10.85,7.44,10.50,786,186,15,43,10.35,50,11,76,10.65,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-03T17:19:56.288,2025-11-03T15:57:53.291,10.35,12.10,10.05,10.83,514,186,56,4,10.50,50,37,43,11.10,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-04T17:22:03.729,2025-11-04T15:59:07.575,11.35,11.35,9.75,10.15,834,232,19,47,10.10,50,29,65,10.40,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-05T17:16:45.163,2025-11-05T15:59:53.97,10.90,11.60,9.63,9.95,605,196,7,6,9.95,50,52,4,10.15,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-06T17:24:00.852,2025-11-06T15:58:24.761,10.43,11.00,9.05,10.45,2009,177,26,4,10.45,50,34,4,10.70,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-07T17:20:25.744,2025-11-07T15:59:25.466,11.35,11.83,9.85,11.07,1461,447,6,7,11.00,50,31,76,11.25,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-10T17:15:10.965,2025-11-10T15:56:26.362,9.95,11.00,8.47,10.25,743,168,14,11,10.00,50,11,47,10.15,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-11T17:19:28.825,2025-11-11T15:58:15.732,9.30,9.49,7.40,7.60,3238,518,21,4,7.35,50,11,4,7.55,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-12T17:17:26.909,2025-11-12T15:48:38.471,7.59,8.82,7.40,8.00,435,120,13,4,8.05,50,6,4,8.30,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-13T17:21:24.154,2025-11-13T15:55:53.564,7.80,9.06,7.30,8.85,907,229,14,4,8.75,50,21,4,9.00,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-14T17:20:41.551,2025-11-14T15:58:20.53,9.85,10.30,7.30,8.75,2041,274,70,7,8.55,50,13,5,8.85,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-17T17:15:53.258,2025-11-17T15:59:13.435,10.15,11.81,9.35,10.98,1157,347,30,4,10.70,50,82,76,10.95,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-18T17:22:32.21,2025-11-18T15:59:28.391,9.90,12.31,9.68,11.00,3480,398,8,4,10.90,50,79,76,11.15,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-19T17:23:01.677,2025-11-19T15:59:31.284,11.45,11.60,8.63,10.30,1426,455,106,65,10.05,50,36,76,10.45,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-20T17:15:33.714,2025-11-20T15:59:30.173,8.28,11.90,6.80,11.90,2809,494,8,4,11.65,50,20,69,12.00,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-21T17:23:14.025,2025-11-21T15:56:59.598,11.40,11.40,8.05,9.20,1519,351,49,4,8.75,50,21,4,9.00,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-24T17:20:14.919,2025-11-24T16:01:42.133,8.20,8.20,6.20,6.60,911,328,111,76,6.60,50,15,5,6.65,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-25T17:22:32.466,2025-11-25T15:58:58.965,5.91,6.20,5.30,5.82,956,234,86,4,5.75,50,25,11,5.90,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-26T17:15:30.257,2025-11-26T15:56:09.462,5.20,5.76,4.78,5.22,1118,165,58,11,5.25,50,3,4,5.35,50
"AAPL","2026-01-16",270.000,"PUT",2025-11-28T17:25:12.489,2025-11-28T12:59:50.349,5.35,5.75,4.54,4.61,1074,141,108,42,4.50,50,100,76,4.65,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-01T17:23:04.504,2025-12-01T15:59:59.006,4.84,5.40,3.45,3.45,1647,270,22,69,3.40,50,49,11,3.55,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-02T17:15:18.719,2025-12-02T15:59:42.823,3.51,3.51,2.72,2.72,4208,610,2,7,2.70,50,10,11,2.79,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-03T17:19:14.083,2025-12-03T15:59:02.797,2.71,3.25,2.44,3.15,2163,499,28,5,3.10,50,8,11,3.20,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-04T17:19:47.118,2025-12-04T15:59:36.953,3.05,4.35,3.00,3.69,6842,2791,1,7,3.60,50,27,11,3.70,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-05T17:17:27.22,2025-12-05T15:55:07.506,3.70,4.15,3.45,3.95,510,195,110,43,3.70,50,114,4,3.85,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-08T17:16:12.602,2025-12-08T15:59:35.134,3.92,4.55,3.50,4.00,753,260,52,43,3.90,50,63,76,4.00,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-09T17:17:23.994,2025-12-09T15:58:49.617,3.85,4.15,3.42,4.15,1693,299,1,22,4.05,50,39,46,4.15,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-10T17:18:55.721,2025-12-10T15:58:42.178,4.00,4.20,3.13,3.34,717,225,39,76,3.25,50,51,76,3.40,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-11T17:15:46.12,2025-12-11T15:42:26.051,3.25,4.96,3.24,3.38,1926,375,34,11,3.25,50,24,11,3.35,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-12T17:16:38.02,2025-12-12T15:54:08.426,3.40,3.80,2.99,3.55,1202,252,86,4,3.20,50,47,65,3.35,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-15T17:19:33.181,2025-12-15T15:55:30.202,2.77,4.70,2.77,4.10,2112,353,15,47,4.15,50,42,65,4.30,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-16T17:18:32.526,2025-12-16T15:59:40.911,4.75,5.07,3.60,3.82,3052,668,10,11,3.85,50,67,76,3.95,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-17T17:15:49.308,2025-12-17T15:59:55.045,3.55,5.05,3.35,5.00,7899,456,15,11,4.80,50,88,11,5.15,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-18T17:21:14.751,2025-12-18T15:59:11.293,3.94,7.20,3.80,4.59,9226,882,49,69,4.55,50,45,65,4.70,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-19T17:17:23.289,2025-12-19T15:59:35.534,4.53,5.20,3.85,3.85,8327,718,1,7,2.96,50,2,9,3.65,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-22T17:17:17.491,2025-12-22T15:59:59.31,3.75,4.60,3.55,4.35,7701,652,57,76,4.25,50,47,65,4.40,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-23T17:17:52.375,2025-12-23T15:59:28.486,4.15,4.85,3.41,3.45,1884,302,25,4,3.35,50,6,7,3.50,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-24T17:15:35.759,2025-12-24T12:58:23.043,3.50,3.50,2.41,2.83,991,268,9,4,2.80,50,4,42,2.85,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-26T17:18:01.491,2025-12-26T15:59:51.428,2.64,3.05,2.35,2.95,1176,368,28,4,2.81,50,12,4,2.95,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-29T17:18:27.929,2025-12-29T15:59:06.254,3.20,3.20,2.55,2.62,803,270,24,4,2.53,50,10,42,2.63,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-30T17:21:38.111,2025-12-30T15:58:03.73,2.90,3.02,2.50,2.62,647,226,10,42,2.60,50,37,11,2.72,50
"AAPL","2026-01-16",270.000,"PUT",2025-12-31T17:23:06.869,2025-12-31T15:59:59.004,2.67,3.10,2.45,3.05,2743,447,25,76,2.98,50,47,76,3.15,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-02T17:17:27.572,2026-01-02T15:59:49.921,2.92,4.30,1.37,3.35,4855,900,62,5,3.25,50,34,11,3.40,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-05T17:15:23.794,2026-01-05T15:56:14.146,3.30,5.75,3.15,5.14,2229,675,5,69,4.95,50,69,11,5.10,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-06T17:18:20.877,2026-01-06T15:59:22.129,5.04,8.57,4.95,8.40,1775,334,32,42,8.45,50,44,5,8.65,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-07T17:23:39.62,2026-01-07T15:58:51.322,7.81,10.50,7.57,10.29,1266,280,18,11,10.05,50,32,76,10.20,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-08T17:20:04.215,2026-01-08T15:56:50.881,13.05,14.30,11.25,11.25,2898,271,3,4,11.20,50,24,76,11.40,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-09T17:24:17.924,2026-01-09T15:58:16.351,11.26,13.69,10.15,10.85,1670,173,14,6,10.80,50,41,5,11.10,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-12T17:24:19.845,2026-01-12T15:54:46.871,11.09,13.05,9.14,9.72,717,139,29,9,9.80,50,39,11,10.40,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-13T17:19:19.707,2026-01-13T15:58:59.06,11.21,11.21,8.80,9.19,1143,113,82,46,8.80,50,19,5,9.40,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-14T17:19:45.086,2026-01-14T15:58:36.213,10.68,12.97,8.80,10.10,546,136,15,7,9.75,50,37,76,10.25,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-15T17:23:02.134,2026-01-15T15:57:37.516,9.40,12.83,9.00,12.00,191087,117,113,4,10.95,50,182,9,12.50,50
"AAPL","2026-01-16",270.000,"PUT",2026-01-16T17:16:06.032,2026-01-16T15:57:02.27,11.79,14.87,11.65,14.50,331,173,20,69,13.40,50,37,76,14.60,50

