symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-10-17",255.000,"CALL",2025-09-02T17:15:23.827,2025-09-02T15:57:36.558,0.95,0.95,0.65,0.80,541,123,149,5,0.78,50,72,65,0.82,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-03T17:18:29.909,2025-09-03T15:59:43.119,2.93,2.93,1.24,1.77,2718,429,129,43,1.74,50,8,5,1.84,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-04T17:15:03.374,2025-09-04T15:59:55.09,1.77,2.01,1.38,1.89,1549,585,54,5,1.85,50,3,1,1.88,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-05T17:15:16.498,2025-09-05T15:59:44.558,1.83,2.17,1.62,1.67,3806,683,2,7,1.68,50,34,11,1.78,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-08T17:24:30.039,2025-09-08T15:59:21.034,1.64,1.70,1.20,1.35,2007,375,20,7,1.33,50,59,7,1.41,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-09T17:22:06.571,2025-09-09T15:59:09.326,1.25,1.66,0.91,0.99,2548,569,90,1,0.96,50,89,1,0.99,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-10T17:21:04.64,2025-09-10T15:59:04.302,0.81,0.81,0.51,0.52,3106,507,27,7,0.50,50,29,7,0.52,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-11T17:22:35.481,2025-09-11T15:57:26.184,0.50,0.58,0.48,0.56,596,166,111,5,0.53,50,115,5,0.66,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-12T17:15:16.622,2025-09-12T15:59:49.504,0.53,1.02,0.47,0.92,1173,224,79,6,0.91,50,12,47,0.93,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-15T17:18:22.353,2025-09-15T15:59:36.378,1.20,1.37,0.95,1.10,2609,398,43,65,1.10,50,1,5,1.13,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-16T17:18:44.68,2025-09-16T15:59:57.332,1.21,1.99,1.05,1.27,5709,617,7,7,1.28,50,24,47,1.34,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-17T17:15:20.52,2025-09-17T15:59:45.733,1.45,1.60,1.08,1.10,2943,512,53,5,1.10,50,49,46,1.15,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-18T17:22:31.302,2025-09-18T15:59:42.663,1.24,1.31,0.85,1.01,1953,328,14,7,0.99,50,60,4,1.02,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-19T17:23:40.265,2025-09-19T15:59:58.018,1.47,2.89,1.30,2.52,10085,1502,28,69,2.45,50,41,76,2.63,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-22T17:15:58.36,2025-09-22T15:59:59.648,2.79,7.85,2.79,7.40,17775,2796,10,11,7.30,50,114,4,7.40,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-23T17:24:20.296,2025-09-23T15:59:24.444,7.10,7.80,5.76,6.00,5881,947,30,60,6.10,50,37,69,6.25,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-24T17:25:09.317,2025-09-24T15:59:42.664,6.56,6.56,4.25,4.73,3599,1219,3,69,4.70,50,1,7,4.80,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-25T17:22:31.074,2025-09-25T15:59:46.566,5.48,7.54,4.50,7.25,14452,1516,17,43,7.15,50,6,43,7.40,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-26T17:19:25.164,2025-09-26T15:59:52.415,5.70,7.00,5.41,5.85,8541,932,16,11,5.75,50,15,4,5.90,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-29T17:19:43.02,2025-09-29T15:59:39.742,5.26,5.45,4.45,4.94,8526,996,21,31,4.90,50,17,7,5.00,50
"AAPL","2025-10-17",255.000,"CALL",2025-09-30T17:16:45.586,2025-09-30T15:59:47.76,5.25,5.70,4.20,5.00,3135,768,111,65,4.85,50,5,4,4.95,50
"AAPL","2025-10-17",255.000,"CALL",2025-10-01T17:15:33.84,2025-10-01T15:58:44.477,5.10,7.60,5.10,5.41,5322,966,114,43,5.30,50,104,43,5.45,50
"AAPL","2025-10-17",255.000,"CALL",2025-10-02T17:15:51.105,2025-10-02T15:59:59.599,5.84,6.85,4.63,6.10,3519,800,172,65,6.00,50,22,43,6.25,50
