symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-12-19",260.000,"PUT",2025-08-25T17:16:17.366,2025-08-25T09:30:01.231,33.60,33.60,33.60,33.60,1,1,8,7,33.05,50,11,7,33.50,50
"AAPL","2025-12-19",260.000,"PUT",2025-08-26T17:15:23.642,2025-08-26T09:30:08.064,33.90,33.90,33.90,33.90,10,1,137,1,31.00,50,22,11,31.75,50
"AAPL","2025-12-19",260.000,"PUT",2025-08-27T17:18:50.386,2025-08-27T15:43:53.614,30.83,30.83,30.28,30.28,36,2,41,43,30.00,50,29,43,30.60,50
"AAPL","2025-12-19",260.000,"PUT",2025-08-28T17:19:54.933,2025-08-28T10:14:29.409,30.70,30.70,30.20,30.20,112,8,27,5,27.65,50,124,43,29.45,50
"AAPL","2025-12-19",260.000,"PUT",2025-08-29T17:23:10.392,2025-08-29T11:22:27.744,28.25,28.47,28.25,28.40,7,4,34,9,27.90,50,32,9,29.50,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-02T17:15:23.827,2025-09-02T00:00:00,0.00,0.00,0.00,0.00,0,0,20,4,30.80,50,24,4,31.75,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-03T17:18:29.909,2025-09-03T15:56:04.016,25.22,26.55,23.70,23.70,166,24,120,4,23.10,50,22,6,23.95,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-04T17:15:03.374,2025-09-04T10:52:20.395,24.15,24.15,24.14,24.14,7,2,29,5,22.40,50,14,5,22.85,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-05T17:15:16.498,2025-09-05T12:37:36.125,22.20,23.40,22.20,23.40,6,5,12,9,22.50,50,41,42,22.95,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-08T17:24:30.039,2025-09-08T12:48:07.084,23.20,24.70,23.20,24.70,5,5,6,6,23.80,50,3,6,24.05,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-09T17:22:06.571,2025-09-09T15:50:00.061,24.80,27.20,24.00,26.95,113,13,3,1,25.15,50,1,9,28.80,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-10T17:21:04.64,2025-09-10T15:36:29.286,33.25,34.25,33.15,34.25,177,18,7,7,33.35,50,7,31,33.80,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-11T17:22:35.481,2025-09-11T14:56:35.756,32.50,32.50,30.38,30.72,19,10,19,7,30.20,50,7,7,30.95,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-12T17:15:16.622,2025-09-12T15:34:20.771,27.37,27.63,27.35,27.61,10,7,8,7,27.10,50,3,9,27.40,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-15T17:18:22.353,2025-09-15T14:32:59.651,24.50,26.00,24.50,26.00,148,38,19,5,24.95,50,21,9,25.25,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-16T17:18:44.68,2025-09-16T13:47:35.461,23.34,24.00,22.20,24.00,686,32,2,7,23.95,50,5,7,24.20,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-17T17:15:20.52,2025-09-17T15:23:46.811,23.50,23.50,22.70,23.15,373,54,29,65,22.80,50,34,65,23.40,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-18T17:22:31.302,2025-09-18T13:05:30.322,23.37,24.30,23.37,24.10,10,6,53,4,23.75,50,54,4,24.55,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-19T17:23:40.265,2025-09-19T15:56:36.47,20.75,22.00,18.55,18.74,598,118,7,7,18.70,50,196,4,19.65,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-22T17:15:58.36,2025-09-22T15:59:21.115,16.90,16.90,12.85,12.92,970,219,11,4,12.90,50,8,5,13.05,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-23T17:24:20.296,2025-09-23T14:47:44.303,12.50,14.30,12.45,14.10,504,129,65,43,11.95,50,18,76,14.10,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-24T17:25:09.317,2025-09-24T15:25:17.208,14.45,15.70,14.45,15.50,45,21,17,7,14.80,50,1,9,15.10,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-25T17:22:31.074,2025-09-25T15:54:51.162,14.85,15.08,12.79,13.20,126,36,27,43,12.65,50,3,76,12.95,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-26T17:19:25.164,2025-09-26T15:58:13.284,13.90,13.90,12.70,13.35,308,68,5,9,13.25,50,18,5,13.45,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-29T17:19:43.02,2025-09-29T15:49:51.672,13.74,14.35,13.69,13.69,257,61,11,7,13.50,50,12,31,13.65,50
"AAPL","2025-12-19",260.000,"PUT",2025-09-30T17:16:45.586,2025-09-30T15:56:14.483,13.10,14.00,13.10,13.22,161,20,9,7,13.25,50,19,5,13.50,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-01T17:15:33.84,2025-10-01T15:40:49.393,12.25,13.05,11.60,13.05,45,20,17,43,12.95,50,17,5,13.10,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-02T17:15:51.105,2025-10-02T15:41:29.186,12.73,12.93,11.72,11.90,936,62,31,43,11.95,50,107,4,12.25,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-03T17:17:22.027,2025-10-03T15:49:54.27,13.40,13.40,11.10,11.58,215,73,8,7,11.45,50,21,4,11.60,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-06T17:15:57.486,2025-10-06T14:27:44.197,12.50,12.90,11.70,12.65,130,33,41,7,12.25,50,29,7,12.40,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-07T17:15:53.118,2025-10-07T15:54:26.128,11.99,12.50,11.80,12.19,50,19,6,7,12.05,50,7,7,12.20,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-08T17:15:04.028,2025-10-08T15:57:58.203,11.70,11.70,11.15,11.23,974,43,30,6,11.20,50,20,43,11.35,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-09T17:22:48.063,2025-10-09T15:10:51.426,11.60,13.83,11.60,13.50,112,56,9,65,13.30,50,50,11,13.50,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-10T17:21:55.676,2025-10-10T15:59:19.643,13.10,19.75,12.26,19.55,2013,193,2,7,19.35,50,13,7,19.65,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-13T17:15:35.726,2025-10-13T15:18:46.641,17.27,18.05,16.05,16.65,313,54,47,46,17.20,50,145,4,17.95,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-14T17:17:06.143,2025-10-14T15:29:23.331,18.48,19.45,16.95,16.95,65,22,7,4,17.15,50,5,4,17.40,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-15T17:24:19.603,2025-10-15T13:26:43.293,15.85,17.25,14.80,17.25,338,21,2,4,15.95,50,6,4,16.40,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-16T17:15:32.255,2025-10-16T15:07:38.159,18.20,19.20,16.70,18.25,166,23,146,4,16.90,50,2,4,17.90,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-17T17:24:13.516,2025-10-17T15:53:48.06,17.25,17.25,13.90,14.35,67,29,13,69,14.25,50,104,65,14.90,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-20T17:16:45.722,2025-10-20T15:56:38.407,11.30,11.45,8.70,9.40,1495,335,10,7,9.25,50,5,7,9.40,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-21T17:15:27.839,2025-10-21T15:59:19.685,9.30,9.30,8.40,8.70,782,205,9,4,8.75,50,13,4,8.90,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-22T17:21:27.318,2025-10-22T15:50:15.099,9.50,12.55,9.40,11.00,1047,261,6,4,10.70,50,14,4,10.95,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-23T17:25:06.011,2025-10-23T15:59:11.704,10.47,10.70,9.50,9.81,285,176,1,7,9.75,50,23,69,10.00,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-24T17:16:22.383,2025-10-24T15:57:25.023,9.00,9.80,7.78,8.23,1148,327,11,4,8.15,50,11,4,8.30,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-27T17:18:01.767,2025-10-27T15:59:42.049,6.80,7.32,6.05,6.10,528,157,29,69,6.05,50,52,43,6.15,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-28T17:16:46.806,2025-10-28T15:56:09.769,5.75,6.20,5.75,5.75,1086,216,7,4,5.80,50,67,11,5.90,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-29T17:19:59.977,2025-10-29T15:59:48.899,5.87,6.60,5.26,5.85,677,251,26,4,5.60,50,52,4,5.85,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-30T17:18:55.117,2025-10-30T15:59:59.502,5.10,5.92,4.50,5.00,676,250,3,7,4.90,50,5,7,5.50,50
"AAPL","2025-12-19",260.000,"PUT",2025-10-31T17:16:37.262,2025-10-31T15:59:19.094,2.90,5.00,2.90,4.80,713,282,5,9,4.70,50,12,46,4.90,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-03T17:19:56.288,2025-11-03T15:59:26.65,4.45,5.90,4.45,4.85,946,195,59,65,4.60,50,84,4,5.00,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-04T17:22:03.729,2025-11-04T15:59:07.562,5.22,5.30,4.20,4.50,686,164,31,4,4.45,50,27,4,4.60,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-05T17:16:45.163,2025-11-05T15:55:00.148,4.83,5.45,4.00,4.30,1269,433,19,4,4.25,50,101,4,4.35,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-06T17:24:00.852,2025-11-06T15:56:59.693,4.25,5.00,3.75,4.70,500,180,2,7,4.70,50,19,4,4.80,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-07T17:20:25.744,2025-11-07T15:55:40.194,5.45,5.50,4.20,4.95,559,175,110,4,4.85,50,32,4,5.00,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-10T17:15:10.965,2025-11-10T15:59:00.079,4.50,4.50,3.16,4.10,1786,217,58,4,4.00,50,12,31,4.10,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-11T17:19:28.825,2025-11-11T15:59:20.177,3.91,3.91,2.51,2.61,1660,330,3,22,2.55,50,2,7,2.60,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-12T17:17:26.909,2025-11-12T15:56:37.429,2.60,3.35,2.55,2.99,593,181,38,76,2.86,50,3,7,2.99,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-13T17:21:24.154,2025-11-13T15:54:38.141,2.83,3.52,2.52,3.46,4011,365,39,4,3.35,50,16,42,3.45,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-14T17:20:41.551,2025-11-14T15:59:11.886,4.15,4.40,2.52,3.37,1228,275,21,65,3.25,50,43,7,3.40,50
"AAPL","2025-12-19",260.000,"PUT",2025-11-17T17:15:53.258,2025-11-17T15:59:57.308,4.20,5.20,3.63,4.50,3534,519,46,4,4.40,50,83,4,4.60,50
