symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-09-19",260.000,"PUT",2025-08-25T17:16:17.366,2025-08-25T15:54:47.409,32.01,32.55,32.01,32.55,555,6,112,9,32.45,50,109,7,33.20,50
"AAPL","2025-09-19",260.000,"PUT",2025-08-26T17:15:23.642,2025-08-26T15:27:54.338,33.88,33.88,31.70,31.80,333,4,10,43,30.35,50,10,76,31.00,50
"AAPL","2025-09-19",260.000,"PUT",2025-08-27T17:18:50.386,2025-08-27T15:24:43.484,30.20,30.20,30.20,30.20,68,1,151,4,29.10,50,161,4,29.95,50
"AAPL","2025-09-19",260.000,"PUT",2025-08-28T17:19:54.933,2025-08-28T15:39:32.07,26.85,27.25,26.85,27.25,1680,4,17,5,26.75,50,13,5,27.80,50
"AAPL","2025-09-19",260.000,"PUT",2025-08-29T17:23:10.392,2025-08-29T15:30:55.299,26.50,27.70,26.50,27.70,346,3,18,5,27.35,50,22,5,28.70,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-02T17:15:23.827,2025-09-02T15:29:34.139,31.52,31.53,30.96,30.96,340,3,28,5,30.05,50,12,43,30.90,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-03T17:18:29.909,2025-09-03T10:27:48.8,23.00,23.00,23.00,23.00,2,2,166,4,20.95,50,162,4,22.40,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-04T17:15:03.374,2025-09-04T15:03:37.825,22.00,22.00,21.41,21.60,1692,7,219,65,19.45,50,18,65,20.55,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-05T17:15:16.498,2025-09-05T15:44:51.448,19.34,21.10,19.34,20.11,100,7,107,7,19.90,50,107,7,21.00,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-08T17:24:30.039,2025-09-08T15:18:41.514,20.75,23.10,20.75,23.10,77,2,13,76,21.95,50,10,76,22.40,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-09T17:22:06.571,2025-09-09T14:58:09.104,23.00,26.40,23.00,26.40,20,3,150,4,25.15,50,27,9,27.55,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-10T17:21:04.64,2025-09-10T14:48:34.903,33.45,33.45,33.45,33.45,140,1,100,60,32.85,50,111,7,33.85,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-11T17:22:35.481,2025-09-11T15:06:05.024,30.30,30.35,30.06,30.10,930,4,18,5,29.45,50,19,5,30.60,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-12T17:15:16.622,2025-09-12T15:39:26.355,29.89,29.89,26.30,26.30,501,3,14,5,25.70,50,100,9,26.65,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-15T17:18:22.353,2025-09-15T15:01:31.371,24.15,24.15,23.90,23.90,500,2,10,11,22.90,50,142,4,23.75,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-16T17:18:44.68,2025-09-16T00:00:00,0.00,0.00,0.00,0.00,0,0,7,7,21.55,50,7,7,22.30,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-17T17:15:20.52,2025-09-17T00:00:00,0.00,0.00,0.00,0.00,0,0,12,5,20.75,50,107,9,21.55,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-18T17:22:31.302,2025-09-18T15:59:14.453,22.45,22.45,21.95,21.95,945,9,152,4,21.60,50,143,4,22.70,50
"AAPL","2025-09-19",260.000,"PUT",2025-09-19T17:23:40.265,2025-09-19T15:57:09.586,19.30,19.30,13.95,14.50,35,18,136,4,13.15,50,143,4,15.25,50

