symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-10-17",270.000,"PUT",2025-09-02T17:15:23.827,2025-09-02T00:00:00,0.00,0.00,0.00,0.00,0,0,11,31,38.65,50,11,31,42.25,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-03T17:18:29.909,2025-09-03T00:00:00,0.00,0.00,0.00,0.00,0,0,107,7,30.80,50,108,7,32.20,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-04T17:15:03.374,2025-09-04T00:00:00,0.00,0.00,0.00,0.00,0,0,171,4,29.85,50,154,4,30.85,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-05T17:15:16.498,2025-09-05T00:00:00,0.00,0.00,0.00,0.00,0,0,100,4,29.80,50,100,7,30.95,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-08T17:24:30.039,2025-09-08T00:00:00,0.00,0.00,0.00,0.00,0,0,121,1,31.75,50,121,1,32.85,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-09T17:22:06.571,2025-09-09T00:00:00,0.00,0.00,0.00,0.00,0,0,141,4,35.25,50,12,47,36.00,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-10T17:21:04.64,2025-09-10T00:00:00,0.00,0.00,0.00,0.00,0,0,105,7,42.45,50,107,1,43.65,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-11T17:22:35.481,2025-09-11T15:50:00.127,39.76,39.90,39.76,39.90,3,3,7,7,39.65,50,7,7,40.30,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-12T17:15:16.622,2025-09-12T00:00:00,0.00,0.00,0.00,0.00,0,0,107,7,35.60,50,13,43,36.20,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-15T17:18:22.353,2025-09-15T00:00:00,0.00,0.00,0.00,0.00,0,0,8,5,33.00,50,107,7,33.60,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-16T17:18:44.68,2025-09-16T00:00:00,0.00,0.00,0.00,0.00,0,0,110,9,31.25,50,102,7,32.40,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-17T17:15:20.52,2025-09-17T00:00:00,0.00,0.00,0.00,0.00,0,0,108,9,30.60,50,109,9,31.50,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-18T17:22:31.302,2025-09-18T12:55:31.296,31.95,32.10,31.95,32.10,2,2,151,4,31.65,50,151,4,32.70,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-19T17:23:40.265,2025-09-19T15:45:42.263,25.09,25.09,25.09,25.09,1,1,142,4,24.10,50,14,43,24.95,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-22T17:15:58.36,2025-09-22T15:01:28.264,19.30,20.05,15.60,15.60,56,13,14,4,15.05,50,45,5,15.55,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-23T17:24:20.296,2025-09-23T14:06:21.576,14.60,16.72,14.40,16.72,54,11,100,5,16.00,50,78,5,16.50,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-24T17:25:09.317,2025-09-24T14:41:59.048,17.90,18.75,17.90,18.61,43,6,11,42,17.95,50,7,42,18.25,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-25T17:22:31.074,2025-09-25T15:54:50.084,17.80,17.80,14.15,15.00,19,4,116,43,13.65,50,124,43,14.65,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-26T17:19:25.164,2025-09-26T14:35:48.275,15.83,15.83,14.05,14.40,17,5,20,5,14.80,50,33,5,15.30,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-29T17:19:43.02,2025-09-29T15:53:07.696,16.80,16.80,15.80,15.80,7,3,21,4,15.80,50,19,4,16.05,50
"AAPL","2025-10-17",270.000,"PUT",2025-09-30T17:16:45.586,2025-09-30T15:12:59.276,15.35,16.49,15.35,16.49,30,7,23,5,15.40,50,27,5,16.15,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-01T17:15:33.84,2025-10-01T15:54:40.111,12.70,15.00,12.70,14.80,24,8,22,43,14.80,50,16,4,15.10,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-02T17:15:51.105,2025-10-02T15:59:52.421,12.49,13.10,12.49,13.10,19,8,69,7,12.95,50,16,4,13.50,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-03T17:17:22.027,2025-10-03T15:57:33.694,14.35,14.35,11.80,12.73,95,27,115,4,12.15,50,10,11,12.65,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-06T17:15:57.486,2025-10-06T15:53:48.903,13.22,15.03,12.05,13.36,92,57,34,69,13.55,50,19,7,13.75,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-07T17:15:53.118,2025-10-07T15:58:06.732,13.30,14.61,13.10,13.90,1016,19,1,69,13.65,50,3,4,13.90,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-08T17:15:04.028,2025-10-08T15:59:52.622,13.80,13.80,11.85,12.25,3694,35,16,76,12.15,50,763,7,12.30,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-09T17:22:48.063,2025-10-09T14:33:48.319,12.77,16.73,12.50,16.60,1961,37,15,43,15.90,50,29,9,16.25,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-10T17:21:55.676,2025-10-10T15:59:08.827,13.85,24.65,13.85,24.65,91,12,158,9,23.90,50,120,7,25.70,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-13T17:15:35.726,2025-10-13T15:36:18.189,21.05,21.65,20.50,21.65,8930,7,78,43,22.15,50,66,43,22.65,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-14T17:17:06.143,2025-10-14T15:23:25.204,24.00,24.00,21.55,21.55,42,2,11,11,21.80,50,12,11,22.65,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-15T17:24:19.603,2025-10-15T15:38:51.948,20.80,20.80,20.00,20.43,112,5,28,5,20.30,50,111,7,21.10,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-16T17:15:32.255,2025-10-16T15:43:39.794,23.80,23.80,23.00,23.00,1410,2,127,4,22.00,50,122,4,22.95,50
"AAPL","2025-10-17",270.000,"PUT",2025-10-17T17:24:13.516,2025-10-17T10:23:31.353,20.70,20.70,20.70,20.70,1,1,107,4,16.30,50,107,4,19.60,50

