symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-02-20",267.500,"PUT",2026-01-20T17:16:37.499,2026-01-20T14:39:09.302,19.24,21.28,19.24,21.28,6,6,100,60,21.45,50,100,4,23.20,50
"AAPL","2026-02-20",267.500,"PUT",2026-01-21T17:19:44.828,2026-01-21T15:59:34.026,20.84,21.80,18.95,21.05,8,4,17,5,20.90,50,158,4,22.05,50
"AAPL","2026-02-20",267.500,"PUT",2026-01-22T17:15:23.643,2026-01-22T14:18:46.72,19.15,19.26,18.45,18.45,13,4,15,76,20.40,50,13,42,20.65,50
"AAPL","2026-02-20",267.500,"PUT",2026-01-23T17:15:32.233,2026-01-23T15:32:48.657,22.80,22.80,20.15,20.70,7,5,50,5,19.90,50,48,76,21.40,50
"AAPL","2026-02-20",267.500,"PUT",2026-01-26T17:15:18.337,2026-01-26T14:57:39.96,16.35,16.35,14.20,14.30,36,18,13,7,14.85,50,105,7,15.50,50
"AAPL","2026-02-20",267.500,"PUT",2026-01-27T17:23:46.391,2026-01-27T13:00:21,12.25,12.25,10.75,11.05,277,38,20,7,12.60,50,144,4,13.15,50
"AAPL","2026-02-20",267.500,"PUT",2026-01-28T17:16:18.916,2026-01-28T14:46:57.781,15.05,15.05,14.57,14.57,31,4,117,9,13.45,50,136,9,15.00,50
"AAPL","2026-02-20",267.500,"PUT",2026-01-29T17:22:00.526,2026-01-29T14:38:00.857,14.90,14.90,13.20,13.20,524,10,122,4,12.40,50,16,4,13.80,50
"AAPL","2026-02-20",267.500,"PUT",2026-01-30T17:18:49.734,2026-01-30T15:54:50.513,15.10,16.15,10.55,10.55,46,18,8,7,10.80,50,1,7,12.20,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-02T17:15:19.535,2026-02-02T15:59:03.278,8.10,10.30,4.00,4.06,602,138,1,22,4.00,50,1,7,4.25,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-03T17:21:36.455,2026-02-03T15:48:03.893,4.30,5.10,3.60,4.60,1221,231,11,42,4.45,50,17,42,4.60,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-04T17:21:47.385,2026-02-04T15:59:19.979,3.40,3.65,2.02,2.48,1275,309,3,7,2.54,50,3,4,2.62,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-05T17:16:28.83,2026-02-05T15:57:45.537,2.57,3.85,2.51,2.90,980,209,55,4,2.74,50,63,60,3.30,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-06T17:23:52.203,2026-02-06T15:59:44.264,2.11,2.33,1.60,1.67,1032,167,20,76,1.65,50,34,47,1.74,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-09T17:18:44.562,2026-02-09T15:59:40.179,1.70,2.75,1.70,1.79,671,204,67,11,1.77,50,37,76,1.91,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-10T17:16:45.635,2026-02-10T15:59:08.886,1.89,2.07,1.60,1.71,422,128,18,4,1.72,50,23,47,1.87,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-11T17:20:03.2,2026-02-11T15:58:39.359,1.41,1.50,0.70,1.30,753,202,7,47,1.34,50,70,11,1.38,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-12T17:23:47.374,2026-02-12T15:54:10.074,1.44,8.77,1.44,7.65,3847,672,20,76,7.60,50,28,76,8.80,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-13T17:24:25.155,2026-02-13T15:53:10.833,8.02,12.25,7.40,11.77,920,139,31,76,11.60,50,23,76,12.70,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-17T17:17:45.791,2026-02-17T15:56:31.152,11.41,11.41,3.70,5.45,1942,274,44,11,4.90,50,15,76,5.15,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-18T17:15:54.448,2026-02-18T15:57:19.949,5.10,5.72,2.67,3.50,2657,392,11,69,4.00,50,23,76,4.20,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-19T17:23:22.183,2026-02-19T15:59:03.81,5.45,7.37,3.65,7.20,2434,435,77,76,6.65,50,34,60,7.55,50
"AAPL","2026-02-20",267.500,"PUT",2026-02-20T17:21:55.335,2026-02-20T15:58:52.077,8.52,9.20,2.84,2.90,892,178,28,4,2.62,50,54,4,3.40,50

