symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-11-21",260.000,"CALL",2025-08-25T17:16:17.366,2025-08-25T15:15:33.914,1.59,1.92,1.55,1.71,164,45,21,7,1.65,50,42,7,1.70,50
"AAPL","2025-11-21",260.000,"CALL",2025-08-26T17:15:23.642,2025-08-26T15:59:07.208,1.54,1.95,1.41,1.95,218,64,5,7,1.90,50,26,7,1.97,50
"AAPL","2025-11-21",260.000,"CALL",2025-08-27T17:18:50.386,2025-08-27T15:56:10.664,1.89,2.16,1.85,2.16,186,43,50,43,2.03,50,144,43,2.24,50
"AAPL","2025-11-21",260.000,"CALL",2025-08-28T17:19:54.933,2025-08-28T15:10:29.267,2.02,2.53,1.98,2.35,350,64,18,7,2.30,50,326,43,2.56,50
"AAPL","2025-11-21",260.000,"CALL",2025-08-29T17:23:10.392,2025-08-29T15:55:00.005,2.40,2.42,2.10,2.10,1688,75,49,46,2.14,50,50,43,2.20,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-02T17:15:23.827,2025-09-02T15:56:56.572,1.86,2.14,1.55,1.79,4676,140,53,4,1.76,50,20,7,1.82,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-03T17:18:29.909,2025-09-03T15:59:58.601,3.00,3.21,2.50,3.20,1666,326,10,43,3.15,50,10,11,3.25,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-04T17:15:03.374,2025-09-04T15:59:44.176,3.20,3.50,2.71,3.35,4897,146,6,43,3.25,50,129,11,3.40,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-05T17:15:16.498,2025-09-05T15:58:51.708,3.35,3.68,3.15,3.20,1014,161,1,7,3.20,50,15,65,3.35,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-08T17:24:30.039,2025-09-08T15:55:00.067,3.20,3.21,2.60,2.75,682,125,1,31,2.79,50,7,22,2.84,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-09T17:22:06.571,2025-09-09T15:56:07.333,2.82,3.10,2.06,2.22,1543,231,95,43,2.14,50,10,11,2.20,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-10T17:21:04.64,2025-09-10T15:59:21.602,1.83,1.83,1.31,1.36,1675,276,6,7,1.33,50,18,7,1.36,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-11T17:22:35.481,2025-09-11T15:58:58.611,1.30,1.58,1.30,1.57,584,140,139,43,1.36,50,3,69,1.55,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-12T17:15:16.622,2025-09-12T15:59:00.058,1.61,2.32,1.38,2.25,2477,329,9,47,2.21,50,14,11,2.24,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-15T17:18:22.353,2025-09-15T15:59:08.336,2.70,2.95,2.38,2.67,1158,199,18,76,2.66,50,42,65,2.71,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-16T17:18:44.68,2025-09-16T15:59:56.948,2.83,3.80,2.66,2.97,2305,350,1,7,2.97,50,6,47,3.00,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-17T17:15:20.52,2025-09-17T15:59:50.077,3.05,3.35,2.70,2.77,1175,202,13,22,2.78,50,61,9,2.87,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-18T17:22:31.302,2025-09-18T15:57:03.738,3.10,3.10,2.33,2.61,881,208,12,11,2.56,50,2,7,2.62,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-19T17:23:40.265,2025-09-19T15:59:27.589,3.28,5.10,3.12,4.70,4850,838,31,4,4.55,50,63,4,4.70,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-22T17:15:58.36,2025-09-22T15:59:32.673,5.65,9.71,5.65,9.35,12649,1521,10,11,9.20,50,1,60,9.30,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-23T17:24:20.296,2025-09-23T15:59:58.051,9.20,9.70,8.15,8.50,3931,573,16,6,8.45,50,7,9,8.55,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-24T17:25:09.317,2025-09-24T15:59:23.753,8.95,8.95,6.80,7.25,4589,416,28,4,7.15,50,2,7,7.25,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-25T17:22:31.074,2025-09-25T15:59:47.625,8.00,9.75,7.10,9.55,2745,511,15,43,9.50,50,1,7,9.65,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-26T17:19:25.164,2025-09-26T15:59:53.97,8.10,9.30,7.99,8.45,1849,356,12,65,8.40,50,6,4,8.50,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-29T17:19:43.02,2025-09-29T15:58:39.144,7.90,7.91,7.30,7.76,1620,412,6,31,7.75,50,15,7,7.85,50
"AAPL","2025-11-21",260.000,"CALL",2025-09-30T17:16:45.586,2025-09-30T15:59:48.689,7.90,8.36,7.15,7.74,908,247,17,4,7.60,50,12,11,7.75,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-01T17:15:33.84,2025-10-01T15:59:50.053,7.90,10.01,7.90,8.24,3395,1037,28,43,8.15,50,27,43,8.35,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-02T17:15:51.105,2025-10-02T15:59:52.303,8.70,9.55,7.60,9.00,1781,413,164,4,8.85,50,26,65,9.00,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-03T17:17:22.027,2025-10-03T15:59:51.715,7.65,9.75,7.26,9.00,2941,605,5,4,8.95,50,5,4,9.05,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-06T17:15:57.486,2025-10-06T15:59:46.017,8.95,9.50,7.70,8.45,2629,502,28,43,8.40,50,33,43,8.50,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-07T17:15:53.118,2025-10-07T15:59:29.488,8.66,8.66,7.62,7.99,2520,578,19,4,7.95,50,16,4,8.10,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-08T17:15:04.028,2025-10-08T15:59:17.622,8.00,9.02,7.75,8.70,2091,618,44,11,8.65,50,33,11,8.75,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-09T17:22:48.063,2025-10-09T15:58:45.914,8.65,8.65,6.60,6.82,3428,847,24,11,6.80,50,22,43,6.90,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-10T17:21:55.676,2025-10-10T15:59:50.005,7.05,7.75,4.15,4.25,6507,1337,2,76,4.25,50,20,43,4.40,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-13T17:15:35.726,2025-10-13T15:59:11.591,5.20,5.28,4.04,4.36,5635,718,67,60,4.30,50,15,43,4.40,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-14T17:17:06.143,2025-10-14T15:59:50.006,4.40,4.85,3.85,4.55,2350,638,29,11,4.45,50,16,6,4.60,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-15T17:24:19.603,2025-10-15T15:59:42.729,4.91,5.85,4.65,4.95,4191,612,26,5,4.95,50,1,7,5.05,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-16T17:15:32.255,2025-10-16T15:59:40.843,4.50,4.75,3.95,4.50,3826,554,54,4,4.40,50,85,4,4.60,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-17T17:24:13.516,2025-10-17T15:59:59.284,4.50,6.25,4.30,5.85,10460,747,14,22,5.75,50,10,4,5.95,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-20T17:16:45.722,2025-10-20T15:59:57.944,7.15,11.93,7.09,10.50,13644,3009,88,65,10.40,50,10,11,10.60,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-21T17:15:27.839,2025-10-21T15:59:45.781,10.35,12.55,10.25,10.47,4841,887,5,4,10.30,50,5,4,10.45,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-22T17:21:27.318,2025-10-22T15:59:59.911,10.27,10.30,6.91,7.90,3354,958,3,4,7.85,50,154,4,8.00,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-23T17:25:06.011,2025-10-23T15:59:33.868,8.60,8.75,7.45,7.95,3761,518,10,11,7.90,50,15,7,8.05,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-24T17:16:22.383,2025-10-24T15:59:22.859,8.85,10.48,7.60,9.55,5576,970,7,4,9.55,50,1,4,9.65,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-27T17:18:01.767,2025-10-27T15:59:44.968,10.62,13.66,10.62,13.42,4104,580,19,69,13.35,50,24,11,13.45,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-28T17:16:46.806,2025-10-28T15:59:40.831,13.60,14.10,12.73,13.35,14145,506,7,7,13.25,50,11,43,13.35,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-29T17:19:59.977,2025-10-29T15:59:14.91,13.16,15.10,12.10,13.60,4057,400,15,4,13.75,50,22,4,14.20,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-30T17:18:55.117,2025-10-30T15:59:58.59,15.30,17.00,12.72,14.75,4106,589,3,60,13.70,50,4,1,15.00,50
"AAPL","2025-11-21",260.000,"CALL",2025-10-31T17:16:37.262,2025-10-31T15:59:05.233,18.00,18.50,12.36,13.03,1650,359,46,76,12.75,50,1,4,13.10,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-03T17:19:56.288,2025-11-03T15:59:25.188,13.00,13.02,9.85,11.48,2935,351,35,7,11.40,50,10,76,11.80,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-04T17:22:03.729,2025-11-04T15:59:04.17,11.15,13.35,10.75,12.50,1022,241,19,4,12.25,50,17,42,12.65,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-05T17:16:45.163,2025-11-05T15:59:35.006,11.50,13.00,10.05,12.35,3283,160,11,47,12.05,50,13,47,12.25,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-06T17:24:00.852,2025-11-06T15:59:20.968,11.11,14.95,10.50,12.08,699,229,19,4,11.90,50,15,4,12.25,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-07T17:20:25.744,2025-11-07T15:58:17.05,12.10,13.88,9.50,10.59,2020,383,29,4,10.40,50,17,4,10.70,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-10T17:15:10.965,2025-11-10T15:54:51.1,11.63,14.81,9.60,11.05,1053,249,13,11,10.95,50,21,4,11.20,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-11T17:19:28.825,2025-11-11T15:59:34.39,11.34,16.50,11.34,16.20,1794,322,19,7,16.00,50,18,4,16.40,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-12T17:17:26.909,2025-11-12T15:58:51.243,16.04,16.38,13.10,13.95,760,157,14,4,14.15,50,12,4,14.50,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-13T17:21:24.154,2025-11-13T15:52:42.196,14.67,17.32,13.25,14.00,893,173,13,7,13.90,50,15,7,14.20,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-14T17:20:41.551,2025-11-14T15:54:41.157,12.40,16.47,11.18,13.37,1224,273,33,42,13.10,50,20,69,13.55,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-17T17:15:53.258,2025-11-17T15:58:00.109,9.66,11.20,7.43,8.45,3191,491,21,4,8.45,50,8,4,8.70,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-18T17:22:32.21,2025-11-18T15:56:45.581,10.30,10.91,7.10,8.70,3714,441,37,4,8.25,50,49,4,8.70,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-19T17:23:01.677,2025-11-19T15:58:14.275,6.85,12.50,6.80,8.85,5045,471,66,60,8.90,50,60,6,9.55,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-20T17:15:33.714,2025-11-20T15:59:50.848,11.71,15.50,6.75,7.05,4643,404,27,7,6.55,50,26,7,7.15,50
"AAPL","2025-11-21",260.000,"CALL",2025-11-21T17:23:14.025,2025-11-21T15:59:49.687,6.25,13.20,6.25,11.47,5032,615,185,4,11.00,50,166,4,12.05,50

