symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-01-16",260.000,"PUT",2025-09-02T17:15:23.827,2025-09-02T14:05:44.645,31.20,32.90,31.20,32.45,8,4,39,5,30.65,50,23,5,32.50,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-03T17:18:29.909,2025-09-03T15:56:03.827,26.64,26.64,24.60,24.60,137,11,18,5,24.10,50,30,6,24.75,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-04T17:15:03.374,2025-09-04T15:50:00.161,24.72,24.72,23.80,23.80,3,3,16,7,23.15,50,53,11,23.50,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-05T17:15:16.498,2025-09-05T14:40:01.737,23.50,23.50,23.45,23.45,150,7,113,4,22.65,50,2,7,23.70,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-08T17:24:30.039,2025-09-08T14:55:07.415,25.60,25.60,25.60,25.60,80,1,16,5,23.85,50,19,6,24.95,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-09T17:22:06.571,2025-09-09T14:33:34.137,24.89,27.60,24.89,27.60,19,10,23,5,27.25,50,146,4,28.70,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-10T17:21:04.64,2025-09-10T12:32:46.447,30.50,34.30,30.50,33.20,14,5,10,7,33.70,50,24,7,34.25,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-11T17:22:35.481,2025-09-11T13:52:42.563,32.12,32.12,31.03,31.08,83,14,12,4,30.60,50,24,5,31.50,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-12T17:15:16.622,2025-09-12T15:17:58.057,27.79,27.80,27.79,27.80,100,5,7,9,27.60,50,4,43,28.00,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-15T17:18:22.353,2025-09-15T15:59:22.307,25.77,26.40,25.77,25.85,26,8,92,60,25.25,50,18,5,25.90,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-16T17:18:44.68,2025-09-16T15:50:43.499,23.07,24.51,22.75,24.18,5609,39,9,7,24.60,50,2,7,24.95,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-17T17:15:20.52,2025-09-17T13:43:49.467,23.10,24.00,23.10,24.00,17,7,21,6,23.65,50,17,65,24.10,50
"AAPL","2026-01-16",260.000,"PUT",2025-09-18T17:22:31.302,2025-09-18T15:46:56.924,24.05,25.20,24.05,24.91,8,6,5,7,24.65,50,62,4,25.40,50
