symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-02-20",270.000,"PUT",2025-09-02T17:15:23.827,2025-09-02T00:00:00,0.00,0.00,0.00,0.00,0,0,6,4,40.55,50,6,4,41.30,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-03T17:18:29.909,2025-09-03T00:00:00,0.00,0.00,0.00,0.00,0,0,130,4,32.65,50,55,4,33.70,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-04T17:15:03.374,2025-09-04T00:00:00,0.00,0.00,0.00,0.00,0,0,24,43,31.80,50,36,65,32.55,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-05T17:15:16.498,2025-09-05T13:36:12.401,32.45,32.50,32.45,32.50,6,3,13,7,31.90,50,30,42,32.55,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-08T17:24:30.039,2025-09-08T09:35:38.461,32.15,32.15,32.15,32.15,1,1,5,6,33.40,50,5,7,33.70,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-09T17:22:06.571,2025-09-09T15:51:34.566,36.20,36.65,36.20,36.60,5,3,450,4,36.05,50,79,4,37.15,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-10T17:21:04.64,2025-09-10T00:00:00,0.00,0.00,0.00,0.00,0,0,131,7,42.95,50,9,7,44.00,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-11T17:22:35.481,2025-09-11T11:10:19.078,41.50,41.50,41.50,41.50,15,1,12,65,40.00,50,11,4,40.90,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-12T17:15:16.622,2025-09-12T13:09:16.957,37.60,37.93,37.60,37.93,2,2,128,4,35.70,50,10,4,37.20,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-15T17:18:22.353,2025-09-15T09:34:02.445,34.20,34.20,34.20,34.20,2,1,18,65,34.60,50,21,65,34.95,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-16T17:18:44.68,2025-09-16T00:00:00,0.00,0.00,0.00,0.00,0,0,9,7,33.35,50,8,7,34.05,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-17T17:15:20.52,2025-09-17T00:00:00,0.00,0.00,0.00,0.00,0,0,19,4,32.50,50,8,4,33.20,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-18T17:22:31.302,2025-09-18T12:35:16.196,34.15,34.15,33.16,33.85,38,10,134,4,33.30,50,116,4,34.45,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-19T17:23:40.265,2025-09-19T14:07:30.473,28.40,28.40,28.10,28.10,20,3,39,9,27.35,50,78,4,29.00,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-22T17:15:58.36,2025-09-22T14:21:43.61,24.90,24.90,22.20,22.50,507,8,1,9,21.50,50,10,4,21.80,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-23T17:24:20.296,2025-09-23T14:21:38.764,21.70,23.05,21.70,23.05,3,3,16,11,22.55,50,31,5,23.05,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-24T17:25:09.317,2025-09-24T15:20:12.163,24.65,24.86,24.55,24.55,7,3,5,65,23.90,50,49,4,24.80,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-25T17:22:31.074,2025-09-25T14:16:26.036,23.01,23.88,23.01,23.11,5,5,17,42,21.20,50,76,43,21.70,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-26T17:19:25.164,2025-09-26T14:49:38.701,22.62,22.70,21.80,21.93,4,4,29,76,22.00,50,14,5,22.60,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-29T17:19:43.02,2025-09-29T14:53:29.121,23.25,23.44,22.80,22.85,73,18,20,4,22.50,50,6,4,23.00,50
"AAPL","2026-02-20",270.000,"PUT",2025-09-30T17:16:45.586,2025-09-30T14:34:18.106,21.77,23.25,21.77,23.25,5,4,5,4,22.25,50,44,5,22.85,50
