symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-02-20",262.500,"PUT",2026-01-20T17:16:37.499,2026-01-20T13:09:45.073,13.60,15.65,13.60,15.65,25,8,126,4,17.45,50,110,4,19.05,50
"AAPL","2026-02-20",262.500,"PUT",2026-01-21T17:19:44.828,2026-01-21T15:43:52.856,17.45,17.45,14.90,16.75,56,18,38,4,16.90,50,159,4,18.00,50
"AAPL","2026-02-20",262.500,"PUT",2026-01-22T17:15:23.643,2026-01-22T11:15:14.424,15.50,15.50,15.50,15.50,1,1,19,76,16.25,50,32,76,16.65,50
"AAPL","2026-02-20",262.500,"PUT",2026-01-23T17:15:32.233,2026-01-23T14:12:01.924,19.32,19.32,15.66,17.20,426,416,143,9,15.80,50,58,9,17.20,50
"AAPL","2026-02-20",262.500,"PUT",2026-01-26T17:15:18.337,2026-01-26T15:20:17.4,13.23,13.25,11.38,11.38,90,16,19,9,11.50,50,102,9,11.70,50
"AAPL","2026-02-20",262.500,"PUT",2026-01-27T17:23:46.391,2026-01-27T15:59:12.961,8.95,9.59,7.80,9.50,557,363,32,76,9.50,50,37,11,9.65,50
"AAPL","2026-02-20",262.500,"PUT",2026-01-28T17:16:18.916,2026-01-28T15:25:03.255,9.55,11.95,9.22,10.75,266,153,10,4,10.70,50,6,42,10.95,50
"AAPL","2026-02-20",262.500,"PUT",2026-01-29T17:22:00.526,2026-01-29T15:59:12.395,9.75,11.82,9.62,10.16,242,49,136,4,9.40,50,72,4,10.65,50
"AAPL","2026-02-20",262.500,"PUT",2026-01-30T17:18:49.734,2026-01-30T15:58:26.6,11.50,11.50,6.60,7.45,147,47,43,1,7.50,50,20,7,8.20,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-02T17:15:19.535,2026-02-02T15:59:03.279,6.30,7.20,2.44,2.44,1765,324,23,9,2.36,50,10,11,2.75,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-03T17:21:36.455,2026-02-03T15:50:00.03,2.37,3.30,2.20,2.86,979,186,81,43,2.70,50,37,76,2.87,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-04T17:21:47.385,2026-02-04T15:53:33.057,1.99,2.42,1.29,1.38,1351,208,1,7,1.61,50,40,76,1.66,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-05T17:16:28.83,2026-02-05T15:54:40.091,1.34,2.67,1.34,2.07,1072,203,42,76,1.92,50,5,69,2.08,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-06T17:23:52.203,2026-02-06T15:59:58.429,1.31,1.54,0.98,1.05,1245,132,45,76,0.99,50,34,47,1.08,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-09T17:18:44.562,2026-02-09T15:57:27.58,0.99,1.52,0.99,0.99,449,117,8,4,0.99,50,11,7,1.05,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-10T17:16:45.635,2026-02-10T15:55:00.019,0.99,1.16,0.83,0.96,361,91,15,7,0.91,50,33,42,0.97,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-11T17:20:03.2,2026-02-11T15:59:43.631,0.71,0.76,0.37,0.68,1935,180,7,69,0.70,50,39,69,0.73,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-12T17:23:47.374,2026-02-12T15:59:27.99,0.75,5.76,0.75,4.85,6569,923,10,11,4.80,50,5,6,5.00,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-13T17:24:25.155,2026-02-13T15:59:51.569,4.73,8.20,4.24,8.00,2378,293,6,4,7.85,50,57,11,8.40,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-17T17:17:45.791,2026-02-17T15:59:38.227,6.16,7.94,1.71,2.50,5427,945,10,11,2.37,50,10,65,2.47,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-18T17:15:54.448,2026-02-18T15:59:57.425,2.59,2.66,0.90,1.54,15203,2391,7,1,1.48,50,7,69,1.59,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-19T17:23:22.183,2026-02-19T15:59:57.704,2.22,3.15,1.08,2.88,24236,4534,12,43,2.73,50,16,43,2.82,50
"AAPL","2026-02-20",262.500,"PUT",2026-02-20T17:21:55.335,2026-02-20T15:59:31.41,3.75,4.33,0.01,0.01,59366,6746,0,69,0.00,50,116,69,0.01,50

