symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-11-21",267.500,"PUT",2025-10-20T17:16:45.722,2025-10-20T14:47:05.418,13.80,13.99,10.45,10.85,99,45,9,7,11.15,50,5,7,11.30,50
"AAPL","2025-11-21",267.500,"PUT",2025-10-21T17:15:27.839,2025-10-21T13:53:00.072,11.20,11.20,9.95,10.25,67,16,8,7,10.50,50,5,5,10.70,50
"AAPL","2025-11-21",267.500,"PUT",2025-10-22T17:21:27.318,2025-10-22T15:14:54.99,11.35,14.27,11.35,13.85,16,12,9,7,13.05,50,152,4,14.00,50
"AAPL","2025-11-21",267.500,"PUT",2025-10-23T17:25:06.011,2025-10-23T15:50:00.069,12.70,12.70,11.77,12.00,9,7,2,5,11.50,50,4,31,12.35,50
"AAPL","2025-11-21",267.500,"PUT",2025-10-24T17:16:22.383,2025-10-24T15:54:50.27,11.35,11.45,9.45,10.05,166,78,11,4,9.75,50,8,4,10.10,50
"AAPL","2025-11-21",267.500,"PUT",2025-10-27T17:18:01.767,2025-10-27T15:57:00.182,7.90,8.68,7.10,7.10,187,66,28,4,6.80,50,5,7,6.95,50
"AAPL","2025-11-21",267.500,"PUT",2025-10-28T17:16:46.806,2025-10-28T15:59:08.338,6.60,7.06,6.48,6.49,794,163,5,7,6.55,50,108,4,6.65,50
"AAPL","2025-11-21",267.500,"PUT",2025-10-29T17:19:59.977,2025-10-29T15:59:13.871,6.45,7.35,5.80,6.52,367,119,15,4,6.25,50,20,43,6.50,50
"AAPL","2025-11-21",267.500,"PUT",2025-10-30T17:18:55.117,2025-10-30T15:59:51.164,4.80,6.57,4.80,5.23,842,204,28,4,4.50,50,37,4,6.50,50
"AAPL","2025-11-21",267.500,"PUT",2025-10-31T17:16:37.262,2025-10-31T15:59:59.011,2.59,5.15,2.58,4.50,1819,189,97,65,4.35,50,23,5,4.65,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-03T17:19:56.288,2025-11-03T15:59:41.93,4.24,6.20,4.18,4.70,776,204,16,11,4.55,50,38,60,4.75,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-04T17:22:03.729,2025-11-04T15:53:45.561,5.22,5.28,3.72,4.25,471,137,47,76,4.00,50,32,43,4.30,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-05T17:16:45.163,2025-11-05T15:57:27.768,4.65,5.45,3.54,3.90,1088,170,148,4,3.65,50,46,4,3.90,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-06T17:24:00.852,2025-11-06T15:59:59.006,4.26,4.70,2.95,4.20,1479,261,28,4,4.10,50,88,76,4.35,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-07T17:20:25.744,2025-11-07T15:59:05.292,4.03,5.34,3.30,4.33,1843,382,43,4,4.25,50,53,4,4.50,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-10T17:15:10.965,2025-11-10T15:59:57.601,3.55,4.00,1.98,3.20,2883,599,7,31,3.20,50,22,31,3.30,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-11T17:19:28.825,2025-11-11T15:59:40.504,2.64,2.77,1.29,1.35,4414,683,54,4,1.27,50,5,7,1.35,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-12T17:17:26.909,2025-11-12T15:58:51.619,1.31,2.10,1.16,1.66,3508,426,42,4,1.49,50,19,76,1.64,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-13T17:21:24.154,2025-11-13T15:59:45.032,1.48,2.14,1.09,1.88,7849,851,56,7,1.80,50,45,5,1.97,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-14T17:20:41.551,2025-11-14T15:59:59.285,2.58,3.20,0.99,1.76,5522,1236,72,7,1.63,50,9,31,1.80,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-17T17:15:53.258,2025-11-17T15:59:58.544,2.81,4.20,1.97,3.09,17653,3540,23,5,3.00,50,52,4,3.15,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-18T17:22:32.21,2025-11-18T15:59:50.921,2.18,4.40,1.92,2.84,15301,3128,6,4,2.89,50,7,60,2.99,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-19T17:23:01.677,2025-11-19T15:59:56.575,3.80,3.80,0.99,2.02,19444,3039,16,69,1.94,50,17,60,2.01,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-20T17:15:33.714,2025-11-20T15:59:46.736,0.74,2.80,0.20,2.51,18874,3789,7,7,2.44,50,7,60,2.59,50
"AAPL","2025-11-21",267.500,"PUT",2025-11-21T17:23:14.025,2025-11-21T15:59:00.281,2.49,2.50,0.01,0.01,56163,7143,0,42,0.00,50,1590,7,0.01,50

