symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-01-16",255.000,"CALL",2025-08-25T17:16:17.366,2025-08-25T15:57:08.796,4.20,4.90,4.19,4.50,251,77,3,5,4.40,50,17,7,4.50,50
"AAPL","2026-01-16",255.000,"CALL",2025-08-26T17:15:23.642,2025-08-26T15:59:52.036,4.20,5.00,3.90,5.00,285,82,159,76,4.90,50,16,65,5.30,50
"AAPL","2026-01-16",255.000,"CALL",2025-08-27T17:18:50.386,2025-08-27T15:58:36.567,4.78,5.40,4.78,5.37,362,64,1,11,5.25,50,1,11,5.35,50
"AAPL","2026-01-16",255.000,"CALL",2025-08-28T17:19:54.933,2025-08-28T15:54:34.775,5.03,6.15,5.03,6.10,388,97,159,5,5.80,50,77,5,6.10,50
"AAPL","2026-01-16",255.000,"CALL",2025-08-29T17:23:10.392,2025-08-29T15:55:00.009,5.85,6.03,5.48,5.55,134,67,23,5,5.60,50,36,43,5.80,50
"AAPL","2026-01-16",255.000,"CALL",2025-09-02T17:15:23.827,2025-09-02T15:39:42.609,4.90,5.26,4.55,4.80,249,49,28,65,4.80,50,25,65,5.05,50
"AAPL","2026-01-16",255.000,"CALL",2025-09-03T17:18:29.909,2025-09-03T15:59:11.729,7.25,7.60,6.35,7.47,3475,283,37,43,7.45,50,10,65,7.65,50
"AAPL","2026-01-16",255.000,"CALL",2025-09-04T17:15:03.374,2025-09-04T15:58:29.921,7.60,8.02,6.80,7.94,567,104,17,4,7.80,50,18,11,7.95,50
"AAPL","2026-01-16",255.000,"CALL",2025-09-05T17:15:16.498,2025-09-05T15:55:13.332,7.85,8.40,7.50,7.75,652,147,5,7,7.75,50,13,5,7.95,50
"AAPL","2026-01-16",255.000,"CALL",2025-09-08T17:24:30.039,2025-09-08T15:35:45.213,7.68,7.69,6.65,6.77,259,53,27,1,7.00,50,10,11,7.15,50
