symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-11-21",270.000,"PUT",2025-09-02T17:15:23.827,2025-09-02T00:00:00,0.00,0.00,0.00,0.00,0,0,7,7,38.65,50,7,7,42.25,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-03T17:18:29.909,2025-09-03T10:38:26.513,33.05,33.05,33.05,33.05,5,1,108,7,31.10,50,107,7,32.20,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-04T17:15:03.374,2025-09-04T15:55:02.721,30.66,30.66,30.36,30.36,15,2,77,4,30.20,50,14,5,30.90,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-05T17:15:16.498,2025-09-05T11:54:39.719,30.58,31.13,29.57,31.13,46,10,6,65,30.35,50,6,65,30.95,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-08T17:24:30.039,2025-09-08T15:15:21.559,30.65,33.35,30.65,33.35,13,5,110,7,31.75,50,7,7,32.60,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-09T17:22:06.571,2025-09-09T13:40:00.992,33.94,34.10,32.37,33.20,7,6,133,4,35.35,50,138,4,36.20,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-10T17:21:04.64,2025-09-10T13:55:24.381,43.16,43.16,43.14,43.14,15,2,100,9,42.65,50,100,9,43.65,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-11T17:22:35.481,2025-09-11T00:00:00,0.00,0.00,0.00,0.00,0,0,7,7,39.45,50,7,7,40.50,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-12T17:15:16.622,2025-09-12T14:11:56.603,35.90,36.70,35.90,36.70,3,2,94,7,35.70,50,5,43,36.35,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-15T17:18:22.353,2025-09-15T00:00:00,0.00,0.00,0.00,0.00,0,0,137,4,33.00,50,7,7,33.75,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-16T17:18:44.68,2025-09-16T13:39:27.893,29.40,31.75,29.40,31.75,4,4,102,60,31.45,50,7,7,32.30,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-17T17:15:20.52,2025-09-17T00:00:00,0.00,0.00,0.00,0.00,0,0,108,60,30.75,50,78,9,31.75,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-18T17:22:31.302,2025-09-18T12:44:41.759,31.83,32.15,31.83,32.10,4,4,34,4,32.00,50,10,4,32.45,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-19T17:23:40.265,2025-09-19T14:56:57.593,28.45,28.45,25.50,25.79,17,11,100,4,24.55,50,96,4,26.40,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-22T17:15:58.36,2025-09-22T15:22:06.823,20.50,20.90,17.80,17.80,34,15,5,5,17.60,50,7,5,17.75,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-23T17:24:20.296,2025-09-23T15:59:38.761,17.43,19.45,17.35,18.95,36,10,32,5,18.65,50,13,4,18.90,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-24T17:25:09.317,2025-09-24T15:51:22.775,19.85,21.00,19.85,20.18,20,13,13,60,19.80,50,10,5,20.80,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-25T17:22:31.074,2025-09-25T15:57:54.322,20.00,20.00,17.17,17.36,93,30,52,5,16.70,50,2,76,17.30,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-26T17:19:25.164,2025-09-26T15:57:46.127,18.70,19.00,16.97,18.02,129,35,8,4,17.85,50,14,4,18.45,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-29T17:19:43.02,2025-09-29T09:41:54.942,19.35,19.35,19.35,19.35,3,2,22,4,18.35,50,20,4,18.60,50
"AAPL","2025-11-21",270.000,"PUT",2025-09-30T17:16:45.586,2025-09-30T13:19:54.729,17.95,19.22,17.90,19.22,33,14,11,4,18.00,50,10,7,18.50,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-01T17:15:33.84,2025-10-01T14:04:46.447,17.05,17.13,16.80,17.00,51,14,7,5,17.65,50,29,5,18.20,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-02T17:15:51.105,2025-10-02T13:49:12.695,17.95,17.95,16.33,16.35,26,16,17,43,16.25,50,91,4,16.90,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-03T17:17:22.027,2025-10-03T14:14:28.178,18.07,18.07,15.44,16.03,30,15,6,4,15.65,50,7,4,15.80,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-06T17:15:57.486,2025-10-06T15:50:56.869,16.81,16.81,16.50,16.52,5,3,9,5,16.75,50,6,11,16.90,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-07T17:15:53.118,2025-10-07T15:47:56.815,16.69,16.69,16.69,16.69,1,1,6,4,16.65,50,5,7,16.80,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-08T17:15:04.028,2025-10-08T15:58:53.218,16.20,16.30,15.42,15.54,13,9,14,7,15.50,50,9,11,15.70,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-09T17:22:48.063,2025-10-09T15:20:42.223,16.60,19.07,16.60,18.78,30,15,81,4,17.90,50,4,46,18.65,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-10T17:21:55.676,2025-10-10T15:23:11.033,20.81,25.35,20.81,25.35,44,24,11,65,25.85,50,9,7,26.30,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-13T17:15:35.726,2025-10-13T13:11:49.999,24.00,24.00,22.11,22.27,43,11,12,46,23.55,50,32,46,23.90,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-14T17:17:06.143,2025-10-14T15:56:09.154,25.00,25.00,23.01,24.05,33,13,5,43,23.40,50,7,65,24.25,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-15T17:24:19.603,2025-10-15T15:49:21.528,21.24,22.56,20.60,22.56,37,16,1,4,22.00,50,8,4,22.45,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-16T17:15:32.255,2025-10-16T15:44:34.788,23.40,24.50,23.40,24.50,18,4,30,4,23.30,50,9,11,24.15,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-17T17:24:13.516,2025-10-17T15:59:49.778,23.65,24.00,19.30,19.85,64,30,10,4,19.80,50,13,69,20.15,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-20T17:16:45.722,2025-10-20T15:56:02.008,15.45,15.45,11.71,12.75,2718,152,8,7,12.65,50,10,65,13.35,50
"AAPL","2025-11-21",270.000,"PUT",2025-10-21T17:15:27.839,2025-10-21T15:59:11.898,12.70,12.70,11.45,11.81,254,90,48,76,11.85,50,11,4,12.10,50
