symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2026-01-16",270.000,"CALL",2025-09-02T17:15:23.827,2025-09-02T15:59:36.094,2.22,2.38,1.99,2.16,509,80,17,7,2.15,50,19,42,2.21,50
"AAPL","2026-01-16",270.000,"CALL",2025-09-03T17:18:29.909,2025-09-03T15:59:52.964,3.35,3.50,2.80,3.45,1504,266,239,7,3.35,50,39,43,3.50,50
"AAPL","2026-01-16",270.000,"CALL",2025-09-04T17:15:03.374,2025-09-04T15:57:51.21,3.50,3.75,3.00,3.63,832,201,33,4,3.55,50,126,4,3.70,50
"AAPL","2026-01-16",270.000,"CALL",2025-09-05T17:15:16.498,2025-09-05T15:57:50.362,3.63,3.94,3.45,3.50,433,104,42,42,3.50,50,45,42,3.65,50
"AAPL","2026-01-16",270.000,"CALL",2025-09-08T17:24:30.039,2025-09-08T15:59:38.626,3.51,3.51,2.95,3.15,965,120,34,1,3.10,50,21,6,3.20,50
"AAPL","2026-01-16",270.000,"CALL",2025-09-09T17:22:06.571,2025-09-09T15:59:57.145,3.09,3.40,2.48,2.57,962,165,16,46,2.34,50,5,5,2.60,50
"AAPL","2026-01-16",270.000,"CALL",2025-09-10T17:21:04.64,2025-09-10T15:57:20.281,2.12,2.45,1.69,1.78,3657,444,10,6,1.75,50,10,7,1.78,50
"AAPL","2026-01-16",270.000,"CALL",2025-09-11T17:22:35.481,2025-09-11T15:56:15.216,1.75,2.03,1.72,1.99,1338,120,177,43,1.81,50,2,7,2.05,50
"AAPL","2026-01-16",270.000,"CALL",2025-09-12T17:15:16.622,2025-09-12T15:59:45.885,1.98,2.77,1.84,2.69,819,185,5,65,2.66,50,20,5,2.70,50
"AAPL","2026-01-16",270.000,"CALL",2025-09-15T17:18:22.353,2025-09-15T15:59:41.729,3.25,3.39,2.85,3.14,1196,219,91,42,3.10,50,254,43,3.20,50
"AAPL","2026-01-16",270.000,"CALL",2025-09-16T17:18:44.68,2025-09-16T15:57:35.746,3.35,4.20,3.15,3.50,2478,262,15,7,3.45,50,16,7,3.50,50
