symbol,expiration,strike,right,created,last_trade,open,high,low,close,volume,count,bid_size,bid_exchange,bid,bid_condition,ask_size,ask_exchange,ask,ask_condition
"AAPL","2025-10-17",257.500,"PUT",2025-09-22T17:15:58.36,2025-09-22T15:59:08.499,10.30,10.30,6.58,6.58,428,105,17,7,6.55,50,10,47,6.70,50
"AAPL","2025-10-17",257.500,"PUT",2025-09-23T17:24:20.296,2025-09-23T15:58:09.585,6.40,7.35,6.00,7.30,532,92,90,43,6.90,50,131,43,7.30,50
"AAPL","2025-10-17",257.500,"PUT",2025-09-24T17:25:09.317,2025-09-24T15:55:00.006,7.40,9.10,7.40,8.15,147,40,35,76,7.85,50,10,11,8.35,50
"AAPL","2025-10-17",257.500,"PUT",2025-09-25T17:22:31.074,2025-09-25T15:58:51.013,8.40,8.40,5.79,5.80,1051,204,20,43,5.65,50,33,11,5.90,50
"AAPL","2025-10-17",257.500,"PUT",2025-09-26T17:19:25.164,2025-09-26T15:55:53.405,6.80,6.90,5.35,6.08,864,209,1,7,6.00,50,25,5,6.15,50
"AAPL","2025-10-17",257.500,"PUT",2025-09-29T17:19:43.02,2025-09-29T15:54:03.247,6.70,7.10,6.30,6.30,86,26,42,4,6.20,50,21,4,6.35,50
"AAPL","2025-10-17",257.500,"PUT",2025-09-30T17:16:45.586,2025-09-30T15:54:30.066,5.80,6.70,5.55,5.75,90,30,45,5,5.95,50,10,11,6.15,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-01T17:15:33.84,2025-10-01T15:59:57.168,5.70,5.80,4.30,5.62,583,136,112,43,5.55,50,73,43,5.70,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-02T17:15:51.105,2025-10-02T15:58:14.162,4.80,6.11,4.10,4.49,639,186,21,43,4.35,50,47,65,4.55,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-03T17:17:22.027,2025-10-03T15:59:31.448,5.50,6.00,3.50,3.80,4627,540,45,4,3.80,50,46,65,3.90,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-06T17:15:57.486,2025-10-06T15:58:30.245,3.85,5.35,3.40,4.37,1686,501,31,42,4.35,50,52,11,4.45,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-07T17:15:53.118,2025-10-07T15:56:41.262,4.00,4.73,3.87,4.20,969,301,11,4,4.10,50,1,22,4.20,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-08T17:15:04.028,2025-10-08T15:59:55.793,3.80,4.20,3.00,3.17,2570,530,62,11,3.10,50,50,11,3.20,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-09T17:22:48.063,2025-10-09T15:57:55.908,3.20,5.90,3.14,5.30,1291,349,14,7,5.10,50,20,76,5.25,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-10T17:21:55.676,2025-10-10T15:59:44.375,4.81,12.98,3.65,12.77,1468,360,65,65,12.35,50,125,9,13.40,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-13T17:15:35.726,2025-10-13T15:59:05.462,9.87,11.52,8.35,10.09,430,88,122,43,9.85,50,114,43,10.40,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-14T17:17:06.143,2025-10-14T15:55:55.282,11.41,12.50,8.94,10.29,559,121,7,47,9.55,50,2,47,10.00,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-15T17:24:19.603,2025-10-15T15:54:00.04,8.36,9.15,6.15,8.70,418,141,2,7,8.05,50,8,7,8.35,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-16T17:15:32.255,2025-10-16T15:52:54.657,10.53,12.35,8.58,10.13,251,66,218,4,9.65,50,210,4,10.40,50
"AAPL","2025-10-17",257.500,"PUT",2025-10-17T17:24:13.516,2025-10-17T15:59:36.629,9.21,10.10,4.28,5.00,165,66,1125,76,5.00,50,115,60,6.10,50

